icao24,origin_country,velocity,geo_altitude
c05b5f,Canada,False,
a98c7a,United States,False,
a44238,United States,False,
a3489f,United States,False,
4bb101,Turkey,False,
7c75e1,Australia,True,
7c75e0,Australia,False,
89649d,United Arab Emirates,False,
ad8f3e,United States,False,
ac13b3,United States,False,
89649f,United Arab Emirates,True,
a1e23a,United States,False,
ab3c58,United States,False,
a8bc4f,United States,False,
781e8e,China,False,
a2abd1,United States,False,
a44214,United States,False,
aac0a3,United States,False,
3a2e21,France,False,
e06589,Argentina,False,
e06588,Argentina,False,
acceab,United States,True,
a88db7,United States,False,
3965a3,France,False,
3965a2,France,False,
840caf,Japan,False,
aad213,United States,False,
3965a4,France,False,
3965a9,France,False,
840cd8,Japan,False,
aa2bc2,United States,False,
aaf87f,United States,False,
a3311b,United States,True,
e48f38,Brazil,False,
c010a1,Canada,False,
846333,Japan,False,
a40ddd,United States,False,
485ecc,Kingdom of the Netherlands,False,
a4c79b,United States,False,
c023aa,Canada,False,
c023b7,Canada,False,
a009a4,United States,False,
a3576b,United States,False,
683273,Kazakhstan,False,
781f00,China,False,
3475d4,Spain,False,
aa2ba4,United States,False,
ac2567,United States,False,
a5c127,United States,False,
acced9,United States,False,
ac6bf2,United States,False,
3475c7,Spain,False,
aae598,United States,False,
aae597,United States,False,
a27f07,United States,False,
8964fb,United Arab Emirates,False,
4bb068,Turkey,False,
8964fe,United Arab Emirates,False,
ac1257,United States,False,
8964fd,United Arab Emirates,False,
c07f2e,Canada,False,
8831ed,Thailand,False,
a03f24,United States,True,
8964bf,United Arab Emirates,False,
3965af,France,False,
3965ae,France,False,
a46488,United States,True,
c06c15,Canada,False,
4077d3,United Kingdom,True,
780c00,China,False,
a4b420,United States,False,
781f39,China,False,
4bb02b,Turkey,False,
a129ba,United States,True,
c036b1,Canada,False,
780c17,China,True,
ac259b,United States,False,
a369e7,United States,False,
781dac,China,False,
a70181,United States,False,
a8cadb,United States,False,
a40f18,United States,False,
a9b78e,United States,False,
a14c53,United States,False,
88596d,Thailand,False,
88596a,Thailand,False,
ae50b5,United States,False,
ae50b4,United States,False,
e8045c,Chile,False,
780aa6,China,False,
e8045e,Chile,False,
780aa4,China,False,
a39f0d,United States,False,
780aa2,China,False,
a3ef2a,United States,False,
896624,United Arab Emirates,False,
896621,United Arab Emirates,False,
896626,United Arab Emirates,False,
780aa8,China,False,
c07f02,Canada,False,
af83f5,United States,False,
a369be,United States,False,
e8046d,Chile,False,
e8046c,Chile,False,
ae50d4,United States,False,
780ab7,China,False,
781de5,China,False,
e8046e,Chile,False,
780ab3,China,False,
a4c6b3,United States,False,
e8046a,Chile,False,
ab1839,United States,False,
4c8085,Cyprus,False,
780aaa,China,False,
780aab,China,False,
8008c3,India,False,
a03f84,United States,False,
89662e,United Arab Emirates,False,
780ac5,China,False,
ab1842,United States,False,
e80409,Chile,False,
ad5817,United States,True,
a356f6,United States,False,
780aba,China,False,
346386,Spain,False,
c06ac7,Canada,False,
7c7891,Australia,False,
a5c13e,United States,False,
ac382e,United States,False,
896615,United Arab Emirates,True,
896614,United Arab Emirates,True,
ab5ed8,United States,False,
7c6551,Australia,False,
885972,Thailand,False,
018086,Libyan Arab Jamahiriya,False,
ac250b,United States,False,
7c7889,Australia,False,
abaeb2,United States,False,
a9b70e,United States,False,
39a2e0,France,False,
a2cf3b,United States,False,
a87ace,United States,False,
885962,Thailand,False,
e48f04,Brazil,False,
ac3857,United States,False,
a02c91,United States,False,
485f84,Kingdom of the Netherlands,False,
a94105,United States,False,
e80448,Chile,False,
e80447,Chile,False,
a76f67,United States,False,
89659c,United Arab Emirates,False,
89659b,United Arab Emirates,False,
447c8c,Austria,True,
e48dc1,Brazil,False,
a846c4,United States,False,
a8df2c,United States,False,
aa3f6b,United States,False,
461f9c,Finland,False,
aaf6e8,United States,False,
4b84cd,Turkey,False,
ad9f39,United States,False,
ac36cc,United States,False,
a700a4,United States,True,
34510a,Spain,False,
a726fb,United States,False,
896598,United Arab Emirates,False,
896596,United Arab Emirates,False,
48af0e,Poland,False,
740825,Jordan,False,
506c46,Slovenia,False,
39c912,France,False,
740828,Jordan,False,
48af19,Poland,False,
a38c66,United States,True,
a76f6c,United States,False,
a38c64,United States,False,
461f4e,Finland,False,
461f4a,Finland,False,
48af09,Poland,False,
a3dc34,United States,False,
a739d9,United States,False,
a27ea8,United States,False,
8a09a5,Indonesia,False,
a4c6af,United States,False,
a9a499,United States,False,
ad9f7f,United States,False,
8a09a1,Indonesia,False,
8a09a2,Indonesia,False,
89656b,United Arab Emirates,False,
ac10af,United States,False,
89656f,United Arab Emirates,False,
a7bf22,United States,False,
a4fc36,United States,False,
89653b,United Arab Emirates,False,
89653a,United Arab Emirates,False,
7c7802,Australia,True,
7c7801,Australia,False,
781eb7,China,False,
a76f46,United States,False,
7c7807,Australia,True,
ac23ef,United States,False,
7c7806,Australia,False,
7c7805,Australia,False,
89653d,United Arab Emirates,False,
89653c,United Arab Emirates,False,
781ec3,China,False,
a15ea6,United States,False,
aa818d,United States,True,
485f04,Kingdom of the Netherlands,False,
e48df5,Brazil,False,
a22539,United States,False,
7c0f55,Australia,True,
a690fb,United States,False,
a52ea4,United States,False,
750236,Malaysia,False,
8964b6,United Arab Emirates,False,
8964b4,United Arab Emirates,False,
7c0f62,Australia,False,
a0822c,United States,False,
abf15d,United States,False,
781f4c,China,False,
a3eeb0,United States,False,
4b991a,Turkey,False,
a0f886,United States,False,
ab5f00,United States,False,
461f36,Finland,True,
461f30,Finland,False,
a03edc,United States,False,
396671,France,True,
ac1190,United States,False,
75020f,Malaysia,False,
ac1187,United States,False,
461f06,Finland,False,
461f08,Finland,False,
ae6490,United States,False,
a72823,United States,False,
a47809,United States,False,
a15ee6,United States,False,
addadb,United States,False,
a4c843,United States,False,
76cc62,Singapore,False,
a4c849,United States,False,
8964a8,United Arab Emirates,False,
af8457,United States,False,
ab5f1b,United States,False,
a690bf,United States,True,
76cc73,Singapore,False,
a4fc9a,United States,False,
ab4c15,United States,False,
abaf1e,United States,False,
76cc7a,Singapore,False,
a0d21f,United States,False,
780c86,China,False,
a3a80d,United States,False,
a2bba8,United States,False,
ab4c1d,United States,False,
a833df,United States,False,
accf07,United States,False,
a1aee9,United States,False,
a1057a,United States,False,
ad9f15,United States,False,
48adab,Poland,False,
a0d236,United States,False,
c81cf0,New Zealand,False,
507cb1,Uzbekistan,False,
accfbb,United States,False,
3463da,Spain,False,
c81ced,New Zealand,False,
c81cea,New Zealand,False,
aa3ffd,United States,False,
a2bbf2,United States,False,
c011b6,Canada,True,
c011c4,Canada,False,
a69242,United States,False,
e48e0a,Brazil,False,
ac267c,United States,False,
a2bbcc,United States,True,
abf32f,United States,False,
ada94e,United States,False,
a95514,United States,False,
750282,Malaysia,False,
750281,Malaysia,False,
4065de,United Kingdom,False,
a60852,United States,False,
abf351,United States,False,
e48e6e,Brazil,False,
8832da,Thailand,False,
76cd12,Singapore,False,
76cd13,Singapore,False,
e48e92,Brazil,False,
76cd16,Singapore,False,
7c78ac,Australia,False,
76cd0b,Singapore,False,
7c78af,Australia,False,
7c78ae,Australia,False,
75027c,Malaysia,False,
a96823,United States,False,
a117ca,United States,False,
750288,Malaysia,True,
7c78a9,Australia,False,
8965f5,United Arab Emirates,False,
8965f4,United Arab Emirates,False,
750264,Malaysia,False,
a9ec88,United States,False,
44ccc8,Belgium,False,
44ccc5,Belgium,True,
abf375,United States,False,
44ccc4,Belgium,False,
7c78b1,Australia,False,
a57229,United States,False,
7c78b0,Australia,False,
4078de,United Kingdom,True,
a57230,United States,False,
44ccd1,Belgium,False,
ad203f,United States,False,
8965fb,United Arab Emirates,False,
76cd41,Singapore,False,
a9ec7f,United States,False,
781ed3,China,False,
acaa77,United States,False,
7c5324,Australia,False,
a8359c,United States,False,
a94279,United States,False,
c2b567,Canada,False,
87aad4,Japan,True,
ac390f,United States,False,
7c5310,Australia,True,
c0127e,Canada,True,
7c530b,Australia,False,
7c530a,Australia,True,
aa7080,United States,False,
7c5304,Australia,True,
7c5305,Australia,False,
896743,United Arab Emirates,False,
7c5301,Australia,True,
7c5309,Australia,False,
c81e2c,New Zealand,False,
a104c3,United States,False,
ab5fc9,United States,False,
a95590,United States,False,
8a0998,Indonesia,False,
a0e4b2,United States,False,
aae612,United States,False,
ac7faf,United States,False,
c02586,Canada,False,
471a81,Hungary,False,
a1f1c9,United States,False,
a8222c,United States,False,
ab1971,United States,True,
aaf960,United States,True,
780bf6,China,False,
ab1979,United States,False,
a7beea,United States,False,
872742,Japan,False,
84b451,Japan,False,
c0256e,Canada,False,
ab5fdd,United States,False,
780beb,China,False,
471a7f,Hungary,False,
471a7e,Hungary,False,
a8ded6,United States,True,
a2bd48,United States,False,
70aa6f,Nepal,False,
780bfb,China,False,
a38d49,United States,False,
ada931,United States,False,
a14d78,United States,False,
ab197e,United States,False,
ab064e,United States,False,
7c400f,Australia,False,
84c790,Japan,False,
8a094e,Indonesia,False,
a38d36,United States,True,
896714,United Arab Emirates,False,
8a0951,Indonesia,False,
70aa75,Nepal,False,
c07ee4,Canada,False,
a451cf,United States,False,
0201a3,Morocco,False,
a74a12,United States,False,
407943,United Kingdom,False,
ab04f3,United States,False,
a7ad0d,United States,False,
aa1a26,United States,False,
e49fb6,Brazil,False,
89669a,United Arab Emirates,False,
aa94be,United States,False,
aa1a16,United States,False,
c07ef2,Canada,False,
aa94aa,United States,False,
a50a88,United States,False,
346555,Spain,False,
acbd69,United States,True,
a15fd3,United States,False,
407993,United Kingdom,False,
a5e7c9,United States,False,
896687,United Arab Emirates,False,
adca15,United States,False,
40797c,United Kingdom,False,
a34605,United States,False,
ae51a2,United States,False,
addd34,United States,False,
400ff4,United Kingdom,False,
407979,United Kingdom,False,
86e036,Japan,False,
7501e4,Malaysia,False,
a10614,United States,False,
ac5a73,United States,False,
a10611,United States,False,
ad7a5f,United States,False,
acbd77,United States,False,
896677,United Arab Emirates,False,
7501f1,Malaysia,False,
896680,United Arab Emirates,False,
a5d4af,United States,False,
a0e600,United States,False,
e0b392,Argentina,False,
a0e607,United States,False,
76cd48,Singapore,False,
8832b5,Thailand,False,
a1afec,United States,True,
7c77f8,Australia,True,
152057,Russian Federation,False,
8965e1,United Arab Emirates,False,
c010f6,Canada,False,
a99d89,United States,False,
a46603,United States,False,
ae5285,United States,False,
780d66,China,False,
780d64,China,False,
8832d0,Thailand,False,
76cd72,Singapore,False,
abf29f,United States,True,
aa81fc,United States,False,
8965c0,United Arab Emirates,False,
a4c95d,United States,False,
75033d,Malaysia,False,
a22642,United States,False,
c2b3c3,Canada,False,
a39fb1,United States,False,
89409f,Bahrain,False,
89409d,Bahrain,False,
89409e,Bahrain,False,
a9b7f6,United States,False,
152014,Russian Federation,False,
152012,Russian Federation,False,
a2269c,United States,False,
a2cffc,United States,False,
c06c4e,Canada,False,
c010a8,Canada,False,
ae5293,United States,False,
4afbb2,Sweden,True,
7c64f5,Australia,False,
15202f,Russian Federation,True,
7c77fb,Australia,False,
a33339,United States,False,
894098,Bahrain,True,
c010e6,Canada,False,
a0f99e,United States,False,
a4795e,United States,False,
ac37bd,United States,False,
780d9c,China,False,
a4795a,United States,False,
8462ee,Japan,False,
a7ad7c,United States,False,
a20028,United States,False,
15203d,Russian Federation,False,
aa94ed,United States,False,
c06c86,Canada,False,
a1affb,United States,True,
8a08d9,Indonesia,False,
89906b,Taiwan,False,
a621f8,United States,True,
7c1924,Australia,False,
899085,Taiwan,False,
a07fef,United States,False,
a7da2a,United States,False,
040187,Ethiopia,False,
a7a4e6,United States,False,
ade8ff,United States,True,
a91a51,United States,False,
7800ff,China,True,
ade8fa,United States,True,
04018f,Ethiopia,False,
89907d,Taiwan,False,
c05360,Canada,False,
89907c,Taiwan,False,
4ca4b0,Ireland,False,
a874f0,United States,False,
ac52ff,United States,False,
ac9b7f,United States,False,
89907b,Taiwan,False,
aa5b92,United States,False,
a874e2,United States,False,
040197,Ethiopia,False,
899097,Taiwan,False,
c1e99d,Canada,True,
899094,Taiwan,False,
a20fa2,United States,False,
a994c3,United States,False,
a7da68,United States,False,
a0261f,United States,False,
e4a012,Brazil,False,
c04052,Canada,True,
899072,Taiwan,False,
899071,Taiwan,False,
a0001d,United States,False,
4bcd84,Turkey,False,
89902c,Taiwan,False,
4bcd83,Turkey,False,
89902d,Taiwan,False,
0d085c,Mexico,False,
0d085d,Mexico,False,
899045,Taiwan,False,
a80d40,United States,False,
899043,Taiwan,False,
a32ff6,United States,False,
c81958,New Zealand,False,
040143,Ethiopia,False,
c1e973,Canada,True,
040159,Ethiopia,False,
899051,Taiwan,False,
a55d8e,United States,False,
899050,Taiwan,False,
a38633,United States,False,
a80d35,United States,False,
ab4732,United States,False,
a0265d,United States,False,
a887fd,United States,False,
a79d78,United States,False,
a2c93f,United States,False,
899026,Taiwan,False,
70620d,Kuwait,False,
040125,Ethiopia,False,
899028,Taiwan,False,
899023,Taiwan,False,
899022,Taiwan,False,
a0bcb2,United States,False,
c1e939,Canada,True,
49d3bb,Czech Republic,False,
a32fd5,United States,False,
89901a,Taiwan,False,
89901d,Taiwan,False,
ac671b,United States,False,
89901c,Taiwan,False,
49d3d5,Czech Republic,True,
49d3d6,Czech Republic,False,
49d3d3,Czech Republic,False,
a2c934,United States,False,
a0267b,United States,False,
040133,Ethiopia,False,
acfe09,United States,True,
a38682,United States,False,
a2fcf4,United States,False,
406f7a,United Kingdom,False,
a2fcf2,United States,False,
aaab05,United States,False,
406f7b,United Kingdom,False,
aa6dd8,United States,False,
c1e919,Canada,True,
a75634,United States,False,
7c4d3f,Australia,True,
406f75,United Kingdom,False,
a6496b,United States,False,
a3b00c,United States,True,
a5bfe9,United States,False,
a3e99c,United States,False,
4409d3,Austria,False,
a6dfaa,United States,False,
0d0842,Mexico,False,
406f72,United Kingdom,False,
7813bb,China,False,
0d083e,Mexico,False,
ab7b38,United States,False,
abde34,United States,False,
a37335,United States,False,
7813d9,China,False,
c07966,Canada,True,
a01391,United States,False,
a7a616,United States,False,
a3b02e,United States,True,
ab8e6c,United States,False,
7813dc,China,False,
a37389,United States,False,
ac65dc,United States,False,
a6492f,United States,False,
aca2b4,United States,False,
ac65fb,United States,False,
882e62,Thailand,False,
04019a,Ethiopia,False,
7800e4,China,False,
a2b691,United States,False,
89909c,Taiwan,False,
ac52e2,United States,False,
a05b1a,United States,False,
448145,Belgium,True,
a145b3,United States,False,
a7302f,United States,False,
a528a5,United States,False,
ade96e,United States,True,
ae4ffe,United States,False,
3425ce,Spain,False,
a8c67d,United States,False,
ac536c,United States,False,
448163,Belgium,True,
c818c9,New Zealand,False,
add66d,United States,False,
a3e8c2,United States,True,
50840a,Ukraine,False,
a7ecfd,United States,False,
c818da,New Zealand,False,
ab58b2,United States,False,
394a00,France,False,
c064d8,Canada,False,
394a04,France,False,
a05b78,United States,False,
394a06,France,False,
a252a7,United States,False,
8881e1,Viet Nam,False,
a4e35f,United States,False,
a31e49,United States,False,
0d06e5,Mexico,False,
394a11,France,False,
8881d9,Viet Nam,False,
a0be81,United States,False,
394a13,France,False,
ac407d,United States,False,
394a17,France,False,
a3b05d,United States,False,
c051c6,Canada,False,
aa3994,United States,False,
aa6ccb,United States,False,
a7300d,United States,False,
a17b40,United States,False,
a1cb05,United States,False,
a4d04c,United States,False,
781540,China,True,
a5ae2f,United States,False,
3c70ca,Germany,False,
acb608,United States,False,
04022a,Ethiopia,False,
a2b5da,United States,False,
78021a,China,True,
aa6e2d,United States,False,
a1de8d,United States,False,
ab8cc1,United States,False,
780236,China,False,
a43e60,United States,False,
394a0c,France,False,
780233,China,False,
a385e7,United States,False,
ac7968,United States,True,
48c5e8,Poland,False,
48c5e5,Poland,False,
48c5e6,Poland,False,
a4f5f0,United States,False,
781579,China,False,
0d06c1,Mexico,False,
760a0c,Pakistan,False,
abdcb7,United States,False,
ac5314,United States,False,
ac6645,United States,False,
78156f,China,False,
781581,China,False,
a8a07a,United States,False,
ac0ff9,United States,False,
a768ee,United States,False,
a9704d,United States,False,
ab2018,United States,False,
ac5326,United States,False,
a3e8dc,United States,True,
a5f07b,United States,False,
a06db4,United States,False,
ae093f,United States,False,
acb636,United States,False,
a55e48,United States,False,
3c70c3,Germany,False,
3c70c8,Germany,True,
a9f99e,United States,False,
a648d2,United States,False,
ac5349,United States,False,
a9e670,United States,False,
ad1cde,United States,False,
a98386,United States,False,
a54b30,United States,False,
7c055b,Australia,False,
7caed9,Australia,True,
a862f2,United States,False,
86ef28,Japan,False,
040065,Ethiopia,False,
a7a5fa,United States,False,
a0aaa0,United States,False,
a742ec,United States,False,
341446,Spain,False,
4ba9cf,Turkey,False,
4ba9ce,Turkey,False,
781605,China,False,
040047,Ethiopia,False,
71c010,Republic of Korea,False,
71c011,Republic of Korea,False,
040045,Ethiopia,False,
89917f,Taiwan,False,
3b1fff,France,True,
04004c,Ethiopia,False,
502d0f,Latvia,False,
a05aa1,United States,False,
478d42,Norway,False,
71c001,Republic of Korea,False,
a05aa7,United States,False,
502d28,Latvia,False,
502d27,Latvia,False,
06a390,Qatar,False,
a742c2,United States,False,
ab8ea3,United States,False,
ab3506,United States,False,
89914b,Taiwan,False,
89914a,Taiwan,False,
502d3f,Latvia,False,
a1211d,United States,False,
a17ad2,United States,False,
a2b759,United States,False,
781634,China,False,
06a38c,Qatar,False,
a80e4e,United States,False,
a3874a,United States,True,
040030,Ethiopia,False,
89912b,Taiwan,False,
a6ce7d,United States,False,
781649,China,False,
899144,Taiwan,False,
0d0771,Mexico,False,
a1ddbb,United States,False,
a6ce99,United States,False,
845f5a,Japan,True,
89913f,Taiwan,False,
89913b,Taiwan,False,
49d2b7,Czech Republic,True,
89913d,Taiwan,False,
a3871e,United States,False,
89913a,Taiwan,False,
502d5a,Latvia,False,
899150,Taiwan,False,
78031e,China,False,
78031f,China,False,
8990a5,Taiwan,False,
8990a8,Taiwan,False,
c06745,Canada,False,
acc9d0,United States,False,
8990a2,Taiwan,False,
71c080,Republic of Korea,False,
8990a0,Taiwan,False,
a54aae,United States,False,
7801a3,China,False,
ab7c2b,United States,True,
71c073,Republic of Korea,False,
71c071,Republic of Korea,False,
a4943f,United States,False,
c05416,Canada,False,
8990a9,Taiwan,False,
7814ce,China,False,
a36130,United States,True,
8990b2,Taiwan,True,
8990b5,Taiwan,False,
8990b4,Taiwan,True,
8990b1,Taiwan,True,
a3612a,United States,False,
8990aa,Taiwan,False,
a49441,United States,False,
8990ad,Taiwan,False,
71c061,Republic of Korea,False,
71c060,Republic of Korea,False,
a75746,United States,False,
c06738,Canada,False,
71c064,Republic of Korea,False,
7814dd,China,False,
7814dc,China,False,
a00171,United States,False,
0d071b,Mexico,False,
7801c7,China,True,
7801c6,China,True,
7801c1,China,False,
ad73a9,United States,True,
7801c2,China,False,
71c098,Republic of Korea,False,
a99703,United States,False,
aaac4a,United States,False,
ac66f9,United States,False,
a26793,United States,False,
71c089,Republic of Korea,False,
ad99f9,United States,True,
a12160,United States,False,
71c084,Republic of Korea,False,
a5adf1,United States,False,
a0017c,United States,False,
7c3b20,Australia,False,
7801cb,China,False,
a75710,United States,False,
ac53be,United States,False,
71c032,Republic of Korea,False,
71c031,Republic of Korea,False,
aca3a0,United States,True,
06a30a,Qatar,False,
86ef62,Japan,False,
ac9c61,United States,False,
86dc60,Japan,False,
aca3d1,United States,False,
a3615f,United States,False,
c0671b,Canada,False,
71c056,Republic of Korea,False,
e4883f,Brazil,False,
ab20e7,United States,False,
71c050,Republic of Korea,False,
c06724,Canada,True,
a4945f,United States,False,
71c045,Republic of Korea,False,
a51770,United States,False,
86ef6c,Japan,False,
71c044,Republic of Korea,True,
0d0703,Mexico,False,
503fc5,Lithuania,True,
a7dae8,United States,False,
a06f83,United States,False,
a8b476,United States,False,
06a2e8,Qatar,False,
845dee,Japan,False,
a97157,United States,False,
a98488,United States,False,
ad7471,United States,False,
a9e784,United States,False,
06a2f7,Qatar,False,
a399b9,United States,True,
a67f04,United States,False,
06a2ee,Qatar,False,
4b8df2,Turkey,False,
add793,United States,False,
a92dfc,United States,False,
aa147a,United States,False,
a85162,United States,False,
06a2fa,Qatar,False,
7c05b6,Australia,False,
502cce,Latvia,False,
a2a3b6,United States,False,
a2a3b5,United States,False,
a30c46,United States,False,
c1e8ce,Canada,True,
a91ab1,United States,False,
0d05af,Mexico,False,
49d41e,Czech Republic,False,
881b7a,Thailand,False,
a43f3c,United States,False,
845daa,Japan,False,
502cd7,Latvia,False,
c1e8df,Canada,True,
ab8f36,United States,False,
502cd0,Latvia,False,
c1e8f1,Canada,True,
a1cc1f,United States,False,
ad1f15,United States,False,
aa1455,United States,False,
7c4e23,Australia,False,
c052e0,Canada,True,
a5f162,United States,False,
a92dc6,United States,False,
c1e8d4,Canada,True,
a61173,United States,False,
c1e8ca,Canada,True,
845dcc,Japan,False,
aabf50,United States,False,
a3e9b2,United States,False,
a399de,United States,False,
aaac0c,United States,False,
502d95,Latvia,False,
89910b,Taiwan,False,
899119,Taiwan,False,
add702,United States,False,
899126,Taiwan,False,
040103,Ethiopia,False,
899123,Taiwan,False,
c804d2,New Zealand,False,
aa26e7,United States,False,
c1e8b4,Canada,True,
c078ba,Canada,False,
781676,China,False,
a67f83,United States,False,
89911b,Taiwan,False,
a43f7d,United States,True,
899129,Taiwan,True,
a8fc06,United States,False,
ad1da9,United States,True,
899134,Taiwan,False,
502d7a,Latvia,False,
899130,Taiwan,False,
a54c5f,United States,False,
ac541b,United States,False,
a2a3d2,United States,False,
ab2115,United States,False,
a78c43,United States,False,
a80f63,United States,False,
ac5442,United States,False,
a120f6,United States,False,
aaaaae,United States,False,
a0ac92,United States,False,
ac4107,United States,False,
502d9f,Latvia,False,
7c4cb8,Australia,False,
a2a3af,United States,False,
a120da,United States,False,
aabdf8,United States,False,
ad8769,United States,False,
ac9ac3,United States,False,
a9c151,United States,False,
a9c150,United States,False,
4ba9c2,Turkey,False,
a67f20,United States,False,
add734,United States,False,
a360ea,United States,False,
a85188,United States,False,
400275,United Kingdom,False,
a67f38,United States,False,
4ba9d3,Turkey,False,
405bfd,United Kingdom,False,
46bc55,Greece,True,
06a2b7,Qatar,False,
06a2b5,Qatar,False,
06a2b3,Qatar,False,
06a2b4,Qatar,False,
06a2b2,Qatar,False,
ab214b,United States,False,
46bc4d,Greece,True,
06a2af,Qatar,False,
46bc4a,Greece,True,
a80f0d,United States,False,
c078c2,Canada,False,
a26801,United States,True,
46bc4e,Greece,False,
ab2169,United States,True,
06a2c5,Qatar,False,
46bc49,Greece,False,
c078b2,Canada,False,
ad876e,United States,True,
aa0198,United States,False,
a55f6c,United States,False,
a9c146,United States,False,
a8d5bd,United States,False,
a92b38,United States,False,
781704,China,True,
a02413,United States,True,
a67b81,United States,False,
abdc76,United States,False,
4b8e47,Turkey,False,
4b8e46,Turkey,False,
ad1c67,United States,False,
a15739,United States,False,
4ba8da,Turkey,False,
a765ec,United States,False,
a6cb48,United States,False,
a07dc9,United States,False,
abef98,United States,False,
ae4f60,United States,False,
c06486,Canada,False,
a43b85,United States,False,
aa10c3,United States,False,
abdc91,United States,False,
acfc56,United States,False,
8511ca,Japan,False,
0d09a5,Mexico,False,
a885f4,United States,False,
a0376e,United States,False,
7c085a,Australia,False,
a5ab28,United States,False,
a0baa1,United States,False,
a55b49,United States,False,
a55b50,United States,False,
407fac,United Kingdom,False,
a3e5fa,United States,False,
ac50fa,United States,False,
aa36e7,United States,False,
06432b,Nigeria,False,
a03765,United States,False,
a9d069,United States,False,
7c0856,Australia,False,
aa7f65,United States,False,
a9d06b,United States,False,
ab4508,United States,False,
a1a70a,United States,False,
abb9b2,United States,False,
a51425,United States,False,
a0baca,United States,False,
8991bd,Taiwan,False,
ac89af,United States,False,
7c3c75,Australia,False,
86dd90,Japan,False,
8991d4,Taiwan,False,
c80449,New Zealand,False,
7815ec,China,False,
c81775,New Zealand,False,
aa7ec3,United States,False,
aa7ec2,United States,False,
a2644a,United States,False,
a0cdf3,United States,False,
7815fa,China,False,
49d1c6,Czech Republic,True,
a44db3,United States,False,
aabc11,United States,False,
ab9f54,United States,True,
406d26,United Kingdom,False,
a14452,United States,False,
a13121,United States,False,
abb9df,United States,True,
48b207,Poland,False,
8991b4,Taiwan,False,
adc17b,United States,False,
a20df0,United States,False,
a1311e,United States,False,
8991aa,Taiwan,False,
a26439,United States,False,
ab8c37,United States,False,
7c3c43,Australia,False,
a992e4,United States,False,
ad1c11,United States,False,
ab43c6,United States,False,
ac0f4d,United States,True,
7802fb,China,False,
86dd4c,Japan,True,
a992ed,United States,False,
a2fad8,United States,False,
aabc3d,United States,False,
0acaaa,Colombia,False,
a01180,United States,False,
ad83b2,United States,False,
a3845c,United States,False,
0acac2,Colombia,False,
406d4c,United Kingdom,False,
a39781,United States,False,
85120e,Japan,False,
a2519f,United States,False,
4ba953,Turkey,False,
4ba952,Turkey,False,
a6cad3,United States,False,
7c19bf,Australia,False,
7cf49b,Australia,True,
c1e5d6,Canada,True,
a9e41d,United States,False,
a20f1a,United States,True,
aa6ade,United States,False,
7cf498,Australia,True,
7c19a0,Australia,False,
acb468,United States,False,
acc799,United States,False,
503eaa,Lithuania,False,
c00e8c,Canada,False,
4ba945,Turkey,False,
c829c6,New Zealand,False,
a7fdf6,United States,False,
86eec2,Japan,True,
acb46d,United States,False,
8990e6,Taiwan,False,
8990e5,Taiwan,True,
8990e7,Taiwan,False,
8990e2,Taiwan,False,
845ebc,Japan,True,
8990e4,Taiwan,False,
aa7df3,United States,False,
a5277d,United States,False,
7c06ce,Australia,False,
a8d71c,United States,False,
8990df,Taiwan,False,
8990dc,Taiwan,False,
8990f7,Taiwan,False,
ab9f00,United States,False,
8990f4,Taiwan,True,
8990f1,Taiwan,False,
8990f0,Taiwan,True,
a88737,United States,False,
86dc9a,Japan,False,
7803b1,China,False,
8990eb,Taiwan,False,
8990ed,Taiwan,False,
8990c4,Taiwan,False,
ac0f03,United States,False,
8990c1,Taiwan,False,
a8741c,United States,False,
49d327,Czech Republic,False,
8990bb,Taiwan,False,
8990be,Taiwan,False,
8990bd,Taiwan,False,
a32f1b,United States,False,
c00e5c,Canada,False,
503eee,Lithuania,True,
8990d8,Taiwan,False,
8990d5,Taiwan,False,
8990d4,Taiwan,True,
8990d7,Taiwan,False,
aa7dad,United States,False,
a7fdab,United States,False,
a0cf55,United States,False,
a3c15d,United States,False,
8990cf,Taiwan,False,
852539,Japan,False,
a81dbc,United States,False,
7c3ad6,Australia,True,
a263dc,United States,False,
a646ad,United States,True,
a3d3b3,United States,False,
a3d3b2,United States,False,
a646b3,United States,False,
c05086,Canada,False,
a646bc,United States,False,
a130cb,United States,False,
aa7f24,United States,False,
a2b3a2,United States,False,
a81f1f,United States,False,
49d365,Czech Republic,True,
c00e15,Canada,True,
a81f1a,United States,False,
a023ff,United States,False,
aa7f08,United States,False,
c05056,Canada,False,
aa7f02,United States,False,
ac0dbb,United States,False,
aa7f01,United States,False,
a44f9c,United States,False,
881bb5,Thailand,False,
881bb6,Thailand,False,
a8c489,United States,False,
4b8e03,Turkey,False,
401240,United Kingdom,True,
0d08a5,Mexico,False,
a98166,United States,False,
a2a0aa,United States,False,
7cf44d,Australia,True,
ab3126,United States,False,
7cf452,Australia,True,
a010fe,United States,False,
c1e666,Canada,True,
aba765,United States,False,
a98133,United States,True,
341119,Spain,False,
a92ae9,United States,False,
a9f760,United States,False,
ab3133,United States,False,
a43c56,United States,False,
a396fd,United States,False,
881bd1,Thailand,False,
a7417e,United States,False,
7cf441,Australia,True,
c05060,Canada,False,
48e9b9,Poland,False,
ad2dd1,United States,False,
e4999f,Brazil,False,
a2c802,United States,False,
a81f7b,United States,False,
a06bb6,United States,False,
a7ff72,United States,False,
