icao24,origin_country,velocity,geo_altitude
a024d7,United States,False,
aef550,United States,False,
8991e3,Taiwan,False,
7804e7,China,False,
a9d0fe,United States,False,
86efb0,Japan,False,
8991db,Taiwan,True,
4ba869,Turkey,False,
31d7b1,Italy,True,
ad727d,United States,False,
0aca80,Colombia,True,
a7a532,United States,False,
3c8190,Germany,True,
3c8191,Germany,True,
a7fed3,United States,False,
0aca89,Colombia,False,
4ca242,Ireland,False,
a80d09,United States,False,
ab9eac,United States,True,
ab4531,United States,True,
a2c7f3,United States,False,
a7b7c5,United States,False,
704003,Myanmar,False,
407fcd,United Kingdom,False,
a31d4f,United States,False,
ab3214,United States,False,
503e99,Lithuania,True,
704012,Myanmar,False,
704011,Myanmar,False,
ae080c,United States,False,
a30a0e,United States,False,
ab321c,United States,False,
e497e5,Brazil,False,
49d276,Czech Republic,False,
a0aa7c,United States,True,
49d283,Czech Republic,False,
abeeea,United States,False,
a251f0,United States,False,
400025,United Kingdom,False,
49d26c,Czech Republic,False,
aba886,United States,False,
a2fd6a,United States,False,
a384f8,United States,False,
a1ca5f,United States,False,
c0517e,Canada,False,
a9d238,United States,False,
781940,China,False,
a48406,United States,False,
49d04d,Czech Republic,False,
78193a,China,False,
a2edb4,United States,False,
a3b414,United States,False,
a28aa4,United States,False,
71c349,Republic of Korea,False,
a11136,United States,True,
880c49,Thailand,False,
a13767,United States,False,
880c43,Thailand,False,
880c47,Thailand,False,
880c46,Thailand,False,
880c45,Thailand,True,
a91e9a,United States,False,
a9d5df,United States,False,
a66db9,United States,False,
ab3856,United States,False,
406b4a,United Kingdom,False,
486073,Kingdom of the Netherlands,False,
a972ee,United States,False,
71c364,Republic of Korea,False,
78063a,China,False,
71c365,Republic of Korea,False,
a3b42e,United States,False,
71c363,Republic of Korea,False,
c069ad,Canada,False,
71c361,Republic of Korea,False,
aaaebf,United States,False,
780651,China,False,
ab1203,United States,True,
71c317,Republic of Korea,True,
e49c07,Brazil,True,
71c316,Republic of Korea,False,
a972d3,United States,False,
c03140,Canada,False,
a9d5e7,United States,False,
71c301,Republic of Korea,False,
71c305,Republic of Korea,False,
a7cb2a,United States,False,
a8b5c9,United States,False,
71c334,Republic of Korea,True,
a1245e,United States,False,
71c332,Republic of Korea,False,
a9e8ce,United States,True,
ac5868,United States,False,
71c336,Republic of Korea,False,
7c3dcc,Australia,False,
a23138,United States,False,
ac9ef7,United States,False,
e49c01,Brazil,False,
a7cb67,United States,False,
a7de93,United States,True,
e49c06,Brazil,False,
71c321,Republic of Korea,False,
71c327,Republic of Korea,False,
aa4c87,United States,False,
a50725,United States,False,
06a068,Qatar,False,
a9873d,United States,False,
a8fdb4,United States,False,
7cf5f1,Australia,True,
a05f37,United States,False,
a9741d,United States,False,
a149c1,United States,False,
ad63a8,United States,True,
48e95a,Poland,False,
a35153,United States,False,
a77ae0,United States,False,
ad50a9,United States,False,
a8fda9,United States,False,
c04453,Canada,False,
155baa,Russian Federation,False,
acdc40,United States,False,
a6aaba,United States,False,
a42ded,United States,False,
a59103,United States,False,
a66dc4,United States,False,
e49af4,Brazil,False,
406b49,United Kingdom,False,
880c4c,Thailand,False,
880c4b,Thailand,False,
71c396,Republic of Korea,False,
a4d42d,United States,False,
71c386,Republic of Korea,False,
a4e766,United States,False,
a4d434,United States,False,
71c381,Republic of Korea,False,
71c383,Republic of Korea,False,
7c2b8a,Australia,False,
406b12,United Kingdom,False,
a3a152,United States,True,
a84187,United States,True,
a4e6a2,United States,False,
a16c64,United States,False,
a123e0,United States,False,
c82c15,New Zealand,False,
a389f8,United States,True,
a506d1,United States,False,
a6bf0f,United States,False,
a54f54,United States,False,
a3fc34,United States,False,
a05f95,United States,False,
7805c9,China,False,
a759cc,United States,False,
a1bc29,United States,True,
a54f68,United States,False,
a1cf48,United States,False,
a350c3,United States,True,
503cb4,Lithuania,False,
a41c56,United States,True,
440608,Austria,False,
a59197,United States,False,
aaaf58,United States,True,
440605,Austria,False,
ada16f,United States,False,
a230d6,United States,False,
ad0f29,United States,False,
a85493,United States,False,
a30f85,United States,False,
ac56d9,United States,False,
868dd7,Japan,False,
a376ee,United States,False,
7805fe,China,False,
503caa,Lithuania,False,
a9d74a,United States,False,
ac69fc,United States,False,
503cc6,Lithuania,False,
a3a0cc,United States,False,
c055cd,Canada,False,
a5f3cf,United States,True,
7c8032,Australia,True,
503d62,Lithuania,False,
a2dc9f,United States,False,
aaaddc,United States,False,
3949ee,France,False,
4631cc,Finland,False,
3949ef,France,False,
a9d6b1,United States,False,
78068d,China,False,
06a078,Qatar,False,
06a072,Qatar,False,
a613e7,United States,False,
7c8025,Australia,False,
a6bf5a,United States,False,
c055c9,Canada,False,
503d4d,Lithuania,False,
06a07a,Qatar,True,
c055d2,Canada,True,
7cf659,Australia,True,
a3a0ed,United States,False,
a8ff1b,United States,False,
c055eb,Canada,False,
06a07d,Qatar,False,
a4c0db,United States,False,
ab113e,United States,False,
39cf01,France,False,
7cf63f,Australia,True,
3949e0,France,False,
39cf03,France,False,
3949e3,France,False,
a999df,United States,False,
39cf0a,France,False,
39cf0e,France,False,
7cf62d,Australia,True,
3949f4,France,False,
7cf637,Australia,True,
3949f8,France,False,
a77c11,United States,False,
a7df23,United States,False,
a3fc54,United States,False,
a01880,United States,False,
a65c29,United States,False,
7c806f,Australia,False,
a2a823,United States,False,
7c8068,Australia,False,
a04bbe,United States,False,
e49b82,Brazil,False,
7c8066,Australia,False,
7c8064,Australia,False,
a24529,United States,False,
a24526,United States,False,
407cd2,United Kingdom,False,
a3b3e5,United States,False,
a29eb6,United States,False,
7cf699,Australia,True,
a6bf4e,United States,False,
a3b3df,United States,False,
c055c1,Canada,False,
0d0377,Mexico,True,
a89c18,United States,False,
aaf183,United States,False,
7cf682,Australia,True,
ad646e,United States,False,
7cf66f,Australia,True,
a7df1a,United States,False,
7cf66c,Australia,True,
a1388c,United States,False,
4406de,Austria,False,
adea75,United States,False,
780744,China,False,
a2454f,United States,False,
a3b546,United States,False,
a00578,United States,False,
a4d525,United States,False,
ac9fb5,United States,False,
ab6cb0,United States,False,
a54ee7,United States,False,
0ac95a,Colombia,True,
a0f221,United States,False,
780760,China,False,
a3b557,United States,False,
76b449,Singapore,False,
a2452f,United States,False,
a2452c,United States,False,
76b453,Singapore,False,
a24591,United States,False,
a960c0,United States,False,
76b44a,Singapore,False,
c03261,Canada,False,
ac9ff2,United States,False,
ab398a,United States,True,
ac3315,United States,False,
ac9fe9,United States,False,
abbcc1,United States,False,
7c3ef4,Australia,False,
7c2bc6,Australia,False,
a5081e,United States,False,
adb60d,United States,False,
a3c847,United States,False,
a41bb5,United States,False,
a54eb8,United States,False,
a720eb,United States,False,
ac3338,United States,False,
a36556,United States,False,
a90bb9,United States,False,
ac8d68,United States,False,
ac8d5c,United States,False,
abaa1a,United States,False,
acca19,United States,False,
a97549,United States,False,
a5f581,United States,False,
a017a5,United States,True,
a9883f,United States,False,
a85568,United States,False,
ad51b0,United States,False,
ac7a61,United States,True,
7cf6e1,Australia,True,
aa4ce9,United States,False,
ac7a65,United States,False,
aaf1f2,United States,False,
7c80b9,Australia,False,
a3c898,United States,False,
a2a7b5,United States,False,
aa4ce2,United States,False,
c0583f,Canada,False,
a6bebf,United States,False,
a7dea2,United States,False,
abbd8d,United States,False,
c05858,Canada,True,
80139b,India,False,
a4e883,United States,True,
c0583a,Canada,False,
7bb0fd,China,False,
407f6e,United Kingdom,False,
406c3b,United Kingdom,False,
a84200,United States,False,
780721,China,False,
a65be3,United States,False,
a137e0,United States,False,
406c39,United Kingdom,False,
51012d,Belarus,False,
a5e229,United States,False,
a73549,United States,False,
407f62,United Kingdom,False,
a4e7c9,United States,False,
7806c2,China,False,
a65d06,United States,False,
a3b4b5,United States,False,
a231a6,United States,False,
a9b273,United States,False,
c82b09,New Zealand,False,
c82b0b,New Zealand,False,
a124d4,United States,False,
406add,United Kingdom,False,
a9c57c,United States,False,
e49a86,Brazil,False,
a3b4e9,United States,False,
ac57af,United States,False,
ac57d2,United States,False,
abbd0a,United States,False,
7cf6d9,Australia,True,
a0191e,United States,False,
c82b46,New Zealand,False,
aa059e,United States,True,
ac57f9,United States,True,
c030ef,Canada,False,
abbd2d,United States,False,
a364e7,United States,True,
c82b55,New Zealand,False,
acdd1b,United States,False,
48c2af,Poland,False,
abaa0e,United States,False,
7cf6a8,Australia,True,
a5e29d,United States,False,
868ee4,Japan,False,
c82b6b,New Zealand,False,
a0afa5,United States,False,
a8a4c7,United States,False,
a12622,United States,False,
a64a73,United States,False,
a734e0,United States,False,
ad6539,United States,False,
71c507,Republic of Korea,False,
7c2af9,Australia,False,
a471f0,United States,False,
71c509,Republic of Korea,False,
71c502,Republic of Korea,False,
71c501,Republic of Korea,False,
a471e0,United States,False,
71c539,Republic of Korea,False,
a52a99,United States,True,
3c3d84,Germany,True,
71c534,Republic of Korea,False,
70a559,Nepal,False,
a854f9,United States,False,
a77d89,United States,True,
7c2ad8,Australia,False,
7c8125,Australia,False,
71c521,Republic of Korea,False,
71c524,Republic of Korea,True,
71c523,Republic of Korea,False,
a89d0a,United States,True,
a5f4c6,United States,False,
a3b4f7,United States,False,
a30faf,United States,False,
c069d8,Canada,False,
a53d80,United States,True,
0d5bdc,Mexico,False,
a24619,United States,False,
ad526c,United States,False,
a591d5,United States,False,
49d045,Czech Republic,True,
acdbee,United States,False,
e49a48,Brazil,False,
a867d1,United States,False,
a43ea6,United States,False,
780851,China,False,
a12216,United States,False,
a43ea3,United States,False,
a43ea2,United States,False,
a02890,United States,False,
a2fea7,United States,False,
a01567,United States,False,
71c591,Republic of Korea,False,
801407,India,False,
801406,India,False,
780867,China,False,
71c586,Republic of Korea,False,
71c584,Republic of Korea,False,
789205,China,False,
45cf21,Denmark,False,
a38836,United States,True,
a2551d,United States,False,
71c580,Republic of Korea,False,
71c581,Republic of Korea,False,
789206,China,False,
aa4a90,United States,False,
789215,China,False,
78920b,China,False,
511391,Estonia,True,
48c131,Poland,False,
78921b,China,False,
a2a53d,United States,False,
78921c,China,False,
48c126,Poland,False,
71c553,Republic of Korea,False,
801444,India,False,
71c554,Republic of Korea,False,
789232,China,True,
789230,China,False,
a8c6e1,United States,False,
aa01e7,United States,False,
78922f,China,False,
a0abee,United States,False,
a17bff,United States,False,
801454,India,False,
71c540,Republic of Korea,False,
71c546,Republic of Korea,False,
789249,China,False,
789246,China,False,
71c544,Republic of Korea,False,
ac694f,United States,False,
80140b,India,False,
71c579,Republic of Korea,False,
71c577,Republic of Korea,False,
71c571,Republic of Korea,False,
acffb4,United States,False,
a2685b,United States,False,
a2b83b,United States,False,
78924b,China,True,
ab3655,United States,False,
80141c,India,False,
ac9cb1,United States,False,
a1489c,United States,False,
789267,China,False,
ac5630,United States,False,
789264,China,False,
801431,India,False,
801434,India,False,
801435,India,False,
80141f,India,False,
71c560,Republic of Korea,False,
a6bba3,United States,True,
a98515,United States,False,
a8c840,United States,False,
a6cec4,United States,False,
e0958f,Argentina,False,
ad87c3,United States,True,
adb29f,United States,False,
801492,India,False,
a86540,United States,False,
a42bd4,United States,False,
a9980e,United States,False,
a1226e,United States,False,
7c1a70,Australia,True,
ac8a23,United States,False,
a43eed,United States,False,
80145d,India,False,
80145c,India,False,
a2ebbd,United States,False,
80145f,India,False,
a30bce,United States,True,
a3621e,United States,False,
7c81d1,Australia,False,
abba43,United States,False,
009d4a,South Africa,False,
a79ea8,United States,False,
ac41ab,United States,False,
ab7d8a,United States,False,
a74505,United States,False,
a55ed5,United States,False,
778568,Syrian Arab Republic,False,
43f78a,United Kingdom,False,
e4a201,Brazil,False,
a54bab,United States,False,
78082f,China,False,
a3d890,United States,False,
ac8a66,United States,False,
4cc4f1,Iceland,False,
a04a2e,United States,False,
873006,Japan,False,
a30d18,United States,True,
06a1c9,Qatar,False,
a134e0,United States,False,
a134d5,United States,True,
aa0292,United States,False,
06a1cf,Qatar,True,
06a1e7,Qatar,False,
06a1e6,Qatar,False,
ac429b,United States,False,
a0ad1d,United States,False,
ae2bfe,United States,False,
c066fb,Canada,True,
4bb847,Turkey,True,
4bb842,Turkey,False,
a92eef,United States,False,
4bb843,Turkey,False,
a2b7f5,United States,False,
a7dbaa,United States,False,
4bb853,Turkey,False,
a6bbd2,United States,False,
a8653c,United States,False,
4bb84f,Turkey,False,
4bb84e,Turkey,False,
adb29c,United States,False,
407af2,United Kingdom,False,
407af3,United Kingdom,False,
c053f6,Canada,True,
a8b539,United States,False,
a3d7a7,United States,False,
a254d8,United States,False,
aa6efa,United States,False,
aa01b3,United States,False,
8515a2,Japan,False,
acb82e,United States,False,
4cc52c,Iceland,True,
a4e4cc,United States,False,
aaabb7,United States,False,
789271,China,False,
aa01a2,United States,False,
a744b3,United States,False,
4cc53b,Iceland,False,
789285,China,False,
a494e9,United States,False,
45ce4e,Denmark,False,
78927e,China,False,
78927f,China,False,
45ce4d,Denmark,False,
4bb869,Turkey,False,
4bb867,Turkey,False,
4cc50f,Iceland,False,
78927c,China,False,
a864be,United States,False,
ab355c,United States,False,
ad752d,United States,False,
c053c0,Canada,False,
c066f4,Canada,True,
45ce55,Denmark,False,
abdece,United States,False,
789293,China,False,
4bb86a,Turkey,False,
504e65,Republic of Moldova,False,
c1e9b9,Canada,True,
78928a,China,False,
a2ed5a,United States,False,
4bb875,Turkey,False,
4bb876,Turkey,False,
78928b,China,False,
4bb873,Turkey,False,
7c2bef,Australia,True,
4bb86d,Turkey,False,
4bb86c,Turkey,False,
4cc586,Iceland,False,
a9d59a,United States,False,
aa5d23,United States,False,
78929f,China,False,
78929c,China,True,
4cc56a,Iceland,False,
c82a8c,New Zealand,False,
344647,Spain,False,
a757ae,United States,True,
7807a3,China,False,
8a028e,Indonesia,False,
a06ff3,United States,False,
a3b1a0,United States,False,
45ce47,Denmark,True,
4cc57a,Iceland,False,
46b8b3,Greece,False,
46b8b6,Greece,False,
c066b0,Canada,False,
a54d4b,United States,False,
46b8ad,Greece,False,
46b8aa,Greece,True,
c079ce,Canada,False,
4cc574,Iceland,False,
46b8a9,Greece,False,
ac9bfa,United States,False,
ac425a,United States,False,
a05cf0,United States,False,
a13668,United States,False,
a9c1c5,United States,False,
06a115,Qatar,False,
801524,India,True,
a29cbf,United States,False,
c03068,Canada,False,
adc5ff,United States,False,
06a10f,Qatar,False,
c03064,Canada,False,
a6aa6e,United States,False,
a25658,United States,False,
7c1aa4,Australia,False,
c04394,Canada,False,
801532,India,False,
a51958,United States,False,
06a123,Qatar,False,
e4a125,Brazil,False,
407d6e,United Kingdom,False,
8850b6,Thailand,False,
801503,India,False,
ac5700,United States,True,
ab2404,United States,False,
adb2ee,United States,False,
801506,India,False,
06a12c,Qatar,False,
801509,India,False,
406a34,United Kingdom,False,
406a35,United Kingdom,False,
a55fe9,United States,False,
c0307a,Canada,False,
c0307c,Canada,True,
7c7144,Australia,True,
a984d1,United States,False,
80154a,India,False,
06a13c,Qatar,False,
a1235d,United States,False,
a48321,United States,False,
a2b991,United States,False,
ac5723,United States,False,
06a152,Qatar,False,
48c22b,Poland,False,
80155c,India,False,
80155d,India,False,
80155a,India,False,
80155b,India,False,
48c230,Poland,False,
a0f02a,United States,False,
801573,India,False,
a3d90a,United States,False,
c83ab7,New Zealand,False,
c83ab4,New Zealand,False,
a0acdd,United States,False,
48c220,Poland,False,
ac5746,United States,False,
7c2dff,Australia,False,
a29cd1,United States,False,
a8fd2c,United States,False,
a51930,United States,False,
a8b4c6,United States,False,
c83aaf,New Zealand,False,
801555,India,False,
a851c3,United States,False,
a0acf8,United States,False,
a55fa2,United States,False,
a2565d,United States,False,
a05e02,United States,True,
4b9c63,Turkey,False,
a92fcb,United States,False,
a3c68c,United States,False,
a73334,United States,False,
a9e935,United States,False,
a9d605,United States,False,
80159f,India,False,
a2439c,United States,False,
a66cf7,United States,False,
aaae79,United States,False,
80159d,India,False,
a4c02d,United States,False,
80156c,India,False,
801584,India,False,
a7eff7,United States,False,
a2a686,United States,False,
ac9e77,United States,False,
a4832e,United States,False,
adc5b8,United States,False,
ac8b43,United States,True,
a3500f,United States,False,
a6135b,United States,False,
801596,India,False,
801590,India,False,
adc5a6,United States,False,
a66ca8,United States,False,
0d03f3,Mexico,False,
a388a9,United States,False,
780932,China,False,
a66ca5,United States,False,
a1ce16,United States,False,
aca5e5,United States,True,
a002a3,United States,False,
407d44,United Kingdom,False,
ad0e7f,United States,False,
a5198f,United States,False,
a87942,United States,False,
06a106,Qatar,False,
06a101,Qatar,False,
a75966,United States,False,
885112,Thailand,False,
885113,Thailand,False,
a3d8be,United States,False,
885108,Thailand,False,
885107,Thailand,False,
7892a2,China,True,
885103,Thailand,False,
06a0a9,Qatar,False,
885102,Thailand,False,
a8a386,United States,False,
7892a9,China,False,
a242a8,United States,False,
a9605b,United States,False,
c819de,New Zealand,False,
a78e09,United States,True,
c819da,New Zealand,False,
a2b8c5,United States,True,
06a0aa,Qatar,False,
a135cb,United States,False,
0ac9ee,Colombia,True,
88510f,Thailand,True,
88510c,Thailand,False,
88510b,Thailand,False,
adb35c,United States,False,
06a0be,Qatar,False,
a388af,United States,False,
06a0ba,Qatar,False,
a3c5d9,United States,False,
885116,Thailand,False,
8013c2,India,False,
ab6b02,United States,False,
a9d63b,United States,True,
a9d640,United States,True,
a6136f,United States,False,
c806d6,New Zealand,False,
342188,Spain,False,
ab48e8,United States,False,
aaae1b,United States,False,
68000a,Bhutan,False,
06a0e9,Qatar,False,
06a0e6,Qatar,False,
8013cc,India,False,
ac9e23,United States,False,
a242c3,United States,False,
7cf8ed,Australia,False,
8013a4,India,False,
a362a9,United States,False,
06a0f7,Qatar,False,
a04b6c,United States,False,
06a0f6,Qatar,False,
a362b2,United States,False,
ab35d3,United States,False,
ab35d8,United States,True,
a8a318,United States,False,
a1bb1f,United States,False,
7c1b37,Australia,False,
a9d62e,United States,False,
a362a2,United States,False,
aaae4b,United States,False,
ac696c,United States,False,
ad7631,United States,False,
a53b69,United States,False,
71c751,Republic of Korea,False,
8013fd,India,False,
8013fe,India,False,
a3fb6f,United States,False,
88517a,Thailand,False,
a865c8,United States,False,
a65b61,United States,False,
a8b5ad,United States,False,
ac6993,United States,False,
a9d5a2,United States,False,
a8eb16,United States,False,
a41b66,United States,False,
8013e7,India,False,
a865e3,United States,False,
a5f2e8,United States,False,
7808a9,China,False,
a7de53,United States,False,
7cf98e,Australia,False,
7808b5,China,False,
0ac9de,Colombia,False,
71c715,Republic of Korea,False,
71c713,Republic of Korea,False,
71c717,Republic of Korea,False,
4a2181,Romania,False,
71c718,Republic of Korea,False,
a05dd8,United States,False,
a3fb37,United States,False,
7808c7,China,False,
0ac9f0,Colombia,False,
71c704,Republic of Korea,False,
a66e3b,United States,False,
71c706,Republic of Korea,False,
a1240a,United States,False,
885178,Thailand,False,
885177,Thailand,False,
885176,Thailand,False,
a8a391,United States,False,
71c738,Republic of Korea,True,
aef953,United States,True,
adc65e,United States,False,
7808e6,China,False,
a612a6,United States,False,
7808e7,China,False,
a3c5fd,United States,True,
a2e5ec,United States,False,
408121,United Kingdom,False,
7c6b2b,Australia,False,
a57b27,United States,False,
a665b9,United States,False,
7c6b40,Australia,True,
e49405,Brazil,False,
aa56d8,United States,False,
a34e6a,United States,False,
7c6b1c,Australia,False,
7c6b1b,Australia,False,
a1fb4b,United States,False,
aaef60,United States,True,
7c6b38,Australia,False,
7c35c6,Australia,False,
7c6b19,Australia,False,
ad3c16,United States,False,
ae26b2,United States,False,
a7e8bf,United States,True,
aa56b6,United States,False,
aa56b5,United States,False,
ad3c27,United States,False,
88045a,Thailand,False,
a33b23,United States,False,
4952c8,Portugal,False,
4b180c,Switzerland,True,
ac2f5a,United States,False,
a33b1e,United States,False,
c822e4,New Zealand,False,
7c6b17,Australia,False,
7c6b13,Australia,False,
4952b0,Portugal,False,
4952b3,Portugal,False,
ad4f72,United States,False,
e49444,Brazil,False,
4952a8,Portugal,True,
4952a9,Portugal,False,
e4944e,Brazil,False,
4952a3,Portugal,False,
4952a6,Portugal,False,
0a00c2,Algeria,False,
a34e9d,United States,True,
a1b2ee,United States,True,
408142,United Kingdom,False,
a798b9,United States,False,
a425ff,United States,False,
abb3d5,United States,False,
abfc71,United States,False,
ace6e2,United States,True,
7c6b3c,Australia,False,
a46e6a,United States,True,
0d0aca,Mexico,False,
0d0acd,Mexico,False,
a69b92,United States,False,
3c65a3,Germany,False,
ad0799,United States,False,
4b187b,Switzerland,False,
4b187c,Switzerland,False,
0d0ae8,Mexico,False,
4b187f,Switzerland,False,
a6a2f7,United States,False,
3c65ae,Germany,False,
ade106,United States,False,
ab649a,United States,False,
4b1883,Switzerland,False,
4b1886,Switzerland,False,
4b1887,Switzerland,False,
4b1881,Switzerland,False,
a69b8f,United States,False,
70801c,Lao People's Democratic Republic,False,
ac1afa,United States,False,
a8f5be,United States,False,
ae5ada,United States,False,
a94b2b,United States,False,
a915dc,United States,False,
3c65cd,Germany,False,
a94b48,United States,False,
ac7188,United States,False,
3c65d6,Germany,False,
ab89b7,United States,False,
3c65d9,Germany,False,
ae278e,United States,False,
ae145d,United States,True,
e492cf,Brazil,False,
ae145a,United States,True,
ab89c3,United States,False,
7c6b06,Australia,False,
0d0aa8,Mexico,False,
0c4182,Dominican Republic,False,
aab9c7,United States,False,
acd47e,United States,False,
ac2f18,United States,True,
acc161,United States,False,
a808ed,United States,False,
a71e5c,United States,False,
a83e49,United States,False,
c81108,New Zealand,False,
abd9b6,United States,False,
0c4156,Dominican Republic,False,
aa56f7,United States,True,
0d0abf,Mexico,False,
aadc02,United States,False,
a94b08,United States,False,
a08acb,United States,False,
a1515b,United States,False,
a2c125,United States,False,
a03197,United States,False,
c02e20,Canada,False,
a58ded,United States,False,
c8244b,New Zealand,False,
aaa751,United States,True,
a0dae2,United States,False,
a39113,United States,False,
ad072a,United States,False,
ad4db3,United States,False,
ad072c,United States,False,
a65449,United States,False,
a1512f,United States,False,
75832f,Philippines,False,
a2845b,United States,False,
a1b449,United States,False,
ac7103,United States,False,
a5212e,United States,False,
a78754,United States,False,
7c3637,Australia,False,
ac8438,United States,False,
ae273b,United States,False,
ae140d,United States,False,
ae1405,United States,False,
ac2dea,United States,False,
758335,Philippines,False,
78203e,China,False,
ae1436,United States,False,
495305,Portugal,False,
495309,Portugal,False,
a33afa,United States,False,
a4278e,United States,True,
495304,Portugal,False,
a3f436,United States,False,
a0a6c5,United States,False,
a8945d,United States,False,
a64172,United States,False,
a2f9b3,United States,False,
3c5424,Germany,False,
440ced,Austria,False,
3c5423,Germany,False,
e4936a,Brazil,False,
0d0b67,Mexico,False,
a76154,United States,False,
ac82f8,United States,False,
3c4103,Germany,True,
3c5434,Germany,False,
c87f28,New Zealand,False,
c87f27,New Zealand,False,
c87f21,New Zealand,False,
ae5b68,United States,False,
a7615f,United States,False,
408051,United Kingdom,False,
a1a18f,United States,False,
c87f2b,New Zealand,False,
c87f2a,New Zealand,False,
a7b13b,United States,False,
3c542f,Germany,False,
0d0b7c,Mexico,False,
3c6701,Germany,False,
0d0b14,Mexico,False,
a5213a,United States,False,
3c6708,Germany,False,
a83dcc,United States,False,
3c6713,Germany,False,
3c6712,Germany,False,
440cab,Austria,False,
3c6717,Germany,False,
3c6715,Germany,False,
a82aa0,United States,False,
7c492b,Australia,False,
3c6714,Germany,False,
a21c4c,United States,False,
a82aa8,United States,False,
7c4947,Australia,False,
aaa710,United States,False,
a65484,United States,False,
0d0b35,Mexico,False,
a163c2,United States,False,
3c670a,Germany,False,
3c670d,Germany,False,
3c670c,Germany,True,
a6eacf,United States,False,
40808c,United Kingdom,False,
aa4440,United States,False,
e49390,Brazil,False,
408092,United Kingdom,False,
aaca04,United States,False,
a666cd,United States,False,
c02eca,Canada,False,
a83f30,United States,False,
c02ed9,Canada,False,
a533bd,United States,False,
a3f3e1,United States,False,
7c6c53,Australia,False,
aa44ac,United States,False,
7582f5,Philippines,False,
c02ec7,Canada,False,
a533ca,United States,False,
abfd23,United States,True,
7c6c56,Australia,False,
aaa7ef,United States,False,
7c7f5c,Australia,False,
aa57e6,United States,False,
abc7e9,United States,False,
4690fa,Greece,False,
c08537,Canada,False,
a7d6b3,United States,False,
c08536,Canada,True,
a2d3b3,United States,False,
34804a,Spain,False,
c821c1,New Zealand,False,
ae14af,United States,False,
abfd66,United States,False,
4b5da6,Switzerland,True,
4b5da5,Switzerland,True,
aba1a0,United States,False,
a4bf41,United States,False,
ac0a58,United States,True,
a5df23,United States,False,
e4932a,Brazil,False,
a4bf48,United States,False,
ab9a5b,United States,False,
ae14b7,United States,False,
7c6c96,Australia,False,
ae4a08,United States,False,
ae14b0,United States,False,
ae5d34,United States,False,
ae14ca,United States,False,
39e687,France,False,
a05827,United States,False,
4a2aac,Romania,False,
abb4ea,United States,False,
3c6561,Germany,False,
a413f8,United States,False,
a5cc19,United States,False,
ac71df,United States,False,
3c656e,Germany,False,
a3f3c9,United States,True,
3c6571,Germany,False,
abb595,United States,False,
3c64a2,Germany,False,
8674a5,Japan,False,
ad3bfe,United States,False,
a21ba0,United States,False,
a03235,United States,False,
3c64a3,Germany,False,
3c64a7,Germany,False,
ad9282,United States,False,
ade252,United States,False,
aba282,United States,False,
a9af4b,United States,False,
a2e806,United States,False,
acc262,United States,False,
a08bb4,United States,True,
a82c98,United States,False,
e491ad,Brazil,False,
ad928e,United States,False,
a70c67,United States,False,
aa7a61,United States,False,
ac729c,United States,False,
a8e3a8,United States,False,
7c6c24,Australia,False,
a1657c,United States,False,
a03276,United States,False,
0a009a,Algeria,False,
c01c52,Canada,False,
ad9293,United States,False,
a8e3b3,United States,False,
a1c868,United States,False,
e491f1,Brazil,False,
02a1aa,Tunisia,False,
a83f8c,United States,False,
a880b0,United States,True,
aa7a3c,United States,False,
8687bc,Japan,False,
a27201,United States,False,
ab64b8,United States,False,
aa44cd,United States,False,
7c7f25,Australia,False,
a4281d,United States,False,
aa44cf,United States,False,
c82335,New Zealand,False,
758487,Philippines,False,
ad4eb4,United States,False,
ad4eb5,United States,False,
7c6ac9,Australia,False,
aa4548,United States,False,
a4bef6,United States,False,
3c64fa,Germany,False,
a39243,United States,False,
a2d573,United States,False,
a6b840,United States,False,
a45bd7,United States,True,
ab653d,United States,False,
a5dee6,United States,True,
7c110a,Australia,False,
a5dee3,United States,False,
a7c51c,United States,False,
a69bcd,United States,False,
a2e87e,United States,False,
aaa86c,United States,False,
ab0efa,United States,False,
ac9869,United States,False,
a69bdd,United States,True,
a5cbd9,United States,False,
abb52c,United States,False,
c8234a,New Zealand,False,
a0a7a0,United States,False,
c82379,New Zealand,False,
0d0a77,Mexico,False,
c07193,Canada,False,
769105,Singapore,False,
769103,Singapore,False,
769101,Singapore,False,
78214e,China,False,
a2c27e,United States,False,
a39289,United States,True,
758453,Philippines,False,
0d0a7d,Mexico,False,
a6682f,United States,False,
7c6ae5,Australia,False,
7c6ae0,Australia,False,
a6fea8,United States,False,
a6b833,United States,False,
782177,China,False,
ac8583,United States,False,
3c64f0,Germany,False,
ab525f,United States,False,
a9f0b4,United States,False,
ac7256,United States,True,
abb579,United States,False,
75840d,Philippines,False,
7c246e,Australia,False,
782180,China,False,
758437,Philippines,False,
782189,China,False,
3c64f8,Germany,False,
4a08ea,Romania,False,
a1a286,United States,False,
4a08eb,Romania,False,
4b15a3,Switzerland,False,
3c64ee,Germany,False,
acc0b7,United States,False,
a1c7bf,United States,False,
e49247,Brazil,False,
a94bfc,United States,True,
3c6634,Germany,True,
ae13bd,United States,False,
a19a21,United States,False,
861ef8,Japan,False,
408183,United Kingdom,False,
c0716c,Canada,False,
84224a,Japan,False,
a1c7a2,United States,False,
861ede,Japan,False,
3c7983,Germany,False,
3c7984,Germany,False,
ae5c77,United States,False,
