icao24,origin_country,velocity,geo_altitude
a3461d,United States,False,
a9ed96,United States,False,
c06c8a,Canada,False,
3ea12c,Germany,False,
aad29c,United States,False,
a86a77,United States,False,
a0835d,United States,False,
ae526c,United States,False,
a03fff,United States,True,
a0f970,United States,False,
a1afd4,United States,False,
4b8508,Turkey,False,
a9a4e2,United States,False,
a5994d,United States,False,
4d00d6,Luxembourg,False,
ae5284,United States,False,
ab17b1,United States,False,
4d00d8,Luxembourg,False,
76cd72,Singapore,False,
76cd74,Singapore,False,
a52fe1,United States,False,
abf29f,United States,False,
a9da49,United States,False,
a3dcc2,United States,False,
4077fc,United Kingdom,False,
a64fd8,United States,False,
a63ca0,United States,False,
4d00f5,Luxembourg,False,
4d00f4,Luxembourg,False,
15207b,Russian Federation,False,
a4fca9,United States,False,
4d00db,Luxembourg,False,
a39fb1,United States,False,
4d00da,Luxembourg,False,
4b984f,Turkey,False,
a87d6e,United States,False,
a86a3d,United States,False,
a74a5a,United States,False,
a9b7f6,United States,False,
89409c,Bahrain,False,
a46665,United States,False,
a3466e,United States,False,
a691f0,United States,False,
89409a,Bahrain,True,
e0b302,Argentina,False,
152011,Russian Federation,False,
407909,United Kingdom,False,
0201ca,Morocco,False,
a4ea8d,United States,False,
15201d,Russian Federation,False,
a9ed53,United States,False,
c023e4,Canada,False,
a0c049,United States,False,
0201be,Morocco,False,
152026,Russian Federation,False,
152023,Russian Federation,False,
15202e,Russian Federation,False,
a6e1df,United States,False,
c010e4,Canada,False,
ac6d0a,United States,False,
a33339,United States,False,
c010e6,Canada,True,
a86a66,United States,False,
a4795e,United States,False,
ac37bd,United States,False,
a0d347,United States,False,
c06c91,Canada,False,
a4795a,United States,False,
a7ad7c,United States,False,
a34664,United States,False,
89408e,Bahrain,False,
ab3a0c,United States,False,
a6e1e3,United States,False,
a0e695,United States,False,
780d9d,China,False,
a2cff0,United States,True,
aa94ed,United States,False,
a9da02,United States,False,
a7ad84,United States,False,
ac6d1e,United States,False,
a2000d,United States,False,
a3a93b,United States,False,
c06c84,Canada,True,
a33325,United States,False,
a821d6,United States,False,
a33327,United States,False,
c06c81,Canada,False,
152043,Russian Federation,False,
ac9b6a,United States,False,
a3e911,United States,False,
a861d0,United States,False,
46bc38,Greece,True,
aaab88,United States,False,
a0cfbd,United States,False,
e4a01e,Brazil,False,
a52911,United States,True,
a19fbe,United States,False,
040188,Ethiopia,False,
040187,Ethiopia,True,
e4a018,Brazil,False,
aa5b92,United States,False,
a32fa7,United States,False,
a874e1,United States,True,
a20fbb,United States,False,
adc2a7,United States,False,
040198,Ethiopia,True,
a42a91,United States,True,
e4a002,Brazil,False,
c05397,Canada,False,
a2791e,United States,False,
04015c,Ethiopia,False,
a3e936,United States,False,
a7da65,United States,False,
a1a924,United States,False,
c1e984,Canada,True,
c0405a,Canada,False,
aca2e6,United States,False,
a371fd,United States,False,
89905e,Taiwan,False,
c04051,Canada,True,
a19fbb,United States,False,
89905c,Taiwan,False,
a7ed85,United States,True,
aceb76,United States,False,
a6490c,United States,False,
c1e94c,Canada,True,
4bcd86,Turkey,False,
a38641,United States,False,
4bcd85,Turkey,False,
a1a986,United States,False,
4bcd84,Turkey,False,
4bcd83,Turkey,False,
c07995,Canada,False,
4bcd82,Turkey,False,
ab4712,United States,False,
4bcd81,Turkey,False,
c07993,Canada,True,
a2c95a,United States,False,
a26661,United States,False,
a9f7b0,United States,False,
a80d40,United States,False,
040142,Ethiopia,False,
a7ed1a,United States,False,
a2665c,United States,False,
c05323,Canada,False,
34260e,Spain,False,
a2796f,United States,False,
4ca4ea,Ireland,False,
a3861f,United States,False,
4ca4f5,Ireland,False,
5082a0,Ukraine,False,
a27983,United States,False,
4ca4f8,Ireland,False,
a4e1cb,United States,False,
a754c7,United States,False,
c1e973,Canada,True,
a874a4,United States,False,
a27989,United States,True,
4ca4f2,Ireland,False,
a37302,United States,False,
ab4732,United States,False,
89900d,Taiwan,False,
c1e92e,Canada,True,
a79d78,United States,False,
a2c93f,United States,False,
c0534e,Canada,False,
a79d81,United States,False,
899029,Taiwan,False,
a1efe0,United States,False,
c1e936,Canada,True,
a00019,United States,False,
49d3bb,Czech Republic,False,
780204,China,False,
a887ef,United States,False,
498494,Czech Republic,False,
ac671b,United States,False,
498497,Czech Republic,False,
498496,Czech Republic,False,
49d3d5,Czech Republic,False,
49d3d4,Czech Republic,False,
49d3d3,Czech Republic,True,
aa25cd,United States,False,
ab473a,United States,False,
c0533f,Canada,False,
a66a5d,United States,False,
48fc83,Poland,False,
a0267b,United States,False,
a36021,United States,False,
a38682,United States,False,
a2b66c,United States,False,
406f7a,United Kingdom,False,
406f7b,United Kingdom,False,
a7561e,United States,False,
406f86,United Kingdom,False,
3c8481,Germany,True,
adb086,United States,False,
86ee7e,Japan,False,
a6495f,United States,False,
a75634,United States,False,
a2536f,United States,False,
a2536e,United States,False,
aa141e,United States,False,
a7b927,United States,False,
adb06b,United States,False,
4026eb,United Kingdom,True,
a67cc7,United States,False,
a50343,United States,False,
a6496b,United States,False,
e4894e,Brazil,True,
ac78ce,United States,False,
486493,Kingdom of the Netherlands,False,
486494,Kingdom of the Netherlands,True,
0d0842,Mexico,False,
a2668b,United States,False,
406f72,United Kingdom,False,
adb071,United States,False,
c06644,Canada,False,
49d3fa,Czech Republic,False,
a3b028,United States,False,
3cc158,Germany,False,
a31ccc,United States,False,
0d083b,Mexico,False,
a64999,United States,False,
0d083f,Mexico,False,
a24014,United States,False,
a3732b,United States,False,
c0796f,Canada,False,
e4891e,Brazil,False,
4ca4ee,Ireland,False,
a7a60e,United States,False,
4ca4ed,Ireland,False,
4ca4ec,Ireland,False,
a12030,United States,False,
a1dcf2,United States,False,
a37335,United States,False,
ad98bc,United States,False,
a63671,United States,False,
a01391,United States,False,
15069e,Russian Federation,False,
15069c,Russian Federation,False,
a1a98d,United States,False,
406f52,United Kingdom,False,
ae08c0,United States,False,
a2fcb7,United States,False,
aabe70,United States,False,
a12042,United States,False,
ab8e6c,United States,False,
ae08af,United States,False,
c06636,Canada,False,
a36067,United States,False,
e4898a,Brazil,False,
a56fc7,United States,False,
a7da6c,United States,False,
a37389,United States,False,
ab7b67,United States,False,
3e272b,Germany,False,
ab7b63,United States,False,
486449,Kingdom of the Netherlands,False,
a51633,United States,False,
ac65dc,United States,False,
a861f5,United States,False,
a7da5f,United States,False,
a24082,United States,True,
a6492f,United States,False,
498421,Czech Republic,False,
a2a36a,United States,False,
a9e4ce,United States,False,
a8b1d9,United States,False,
4409c0,Austria,False,
a12073,United States,False,
0d0810,Mexico,False,
e08091,Argentina,False,
a91a77,United States,False,
3c1aeb,Germany,False,
a9d1c7,United States,False,
89909c,Taiwan,False,
a5bfc9,United States,False,
0d080e,Mexico,False,
a3e97f,United States,False,
7800eb,China,True,
a4e307,United States,False,
e48985,Brazil,False,
502daa,Latvia,False,
a9e64c,United States,False,
add667,United States,False,
abdcfd,United States,False,
a2fe02,United States,False,
add663,United States,False,
ad734a,United States,False,
a97022,United States,False,
a038fc,United States,False,
c051e4,Canada,False,
c051e6,Canada,False,
49d504,Czech Republic,False,
ac668d,United States,False,
a025e2,United States,False,
a7302f,United States,False,
ae0995,United States,False,
502da9,Latvia,True,
78029e,China,False,
a9e65a,United States,False,
502db2,Latvia,False,
a1de16,United States,False,
502db3,Latvia,False,
a17b16,United States,False,
a48077,United States,False,
a06e71,United States,False,
845ce4,Japan,False,
ac669c,United States,False,
a93ffb,United States,False,
a4805b,United States,False,
ab2080,United States,False,
add66c,United States,False,
a158c9,United States,False,
adb014,United States,False,
a9e63f,United States,False,
50840a,Ukraine,False,
aca362,United States,False,
ad6040,United States,False,
ac538f,United States,False,
aa6cfa,United States,False,
a9e60d,United States,False,
8881dd,Viet Nam,False,
a31e54,United States,False,
0d06d3,Mexico,False,
a385c8,United States,True,
a6ccd1,United States,False,
a145f6,United States,False,
ab58b2,United States,False,
394a00,France,False,
a7ecb7,United States,False,
394a02,France,False,
a252a7,United States,False,
a88974,United States,False,
a1cb0f,United States,False,
a6dff9,United States,False,
406f2b,United Kingdom,False,
4ca570,Ireland,False,
a252ae,United States,False,
aa6cf1,United States,False,
0d06da,Mexico,False,
4ca565,Ireland,False,
ac407d,United States,False,
4ca564,Ireland,False,
a145fa,United States,False,
4ca569,Ireland,False,
4ca568,Ireland,False,
a2fe28,United States,False,
a5037a,United States,False,
a3b05d,United States,False,
a385b0,United States,False,
aa6ccb,United States,False,
49d563,Czech Republic,False,
49d570,Czech Republic,False,
ad1e05,United States,False,
8881ef,Viet Nam,False,
a80ce8,United States,False,
a132b5,United States,False,
a4e389,United States,True,
a9e602,United States,False,
406f12,United Kingdom,False,
a06e97,United States,False,
a2fe10,United States,False,
8881f4,Viet Nam,False,
aba8b0,United States,False,
a4d04c,United States,False,
ab8ca5,United States,False,
a2a2d6,United States,False,
a79e31,United States,False,
49d56e,Czech Republic,False,
a502b8,United States,False,
780219,China,False,
aa12a9,United States,False,
a252dd,United States,False,
aba92f,United States,False,
a372e0,United States,False,
a6ce36,United States,False,
a54b2a,United States,False,
a42b45,United States,False,
49d590,Czech Republic,True,
a385ee,United States,False,
a3c2ba,United States,False,
aa25c1,United States,False,
395d6e,France,True,
ab5975,United States,False,
a43e5c,United States,False,
49d57d,Czech Republic,False,
ac6622,United States,False,
78021a,China,False,
aa6e2d,United States,False,
4ca59b,Ireland,False,
899013,Taiwan,False,
a42b32,United States,False,
a4e2c4,United States,False,
780233,China,False,
ac0fdc,United States,False,
a6ce3f,United States,False,
a05b7e,United States,True,
ae093d,United States,False,
4ca56b,Ireland,False,
ac7968,United States,False,
a0ab4f,United States,False,
abefba,United States,False,
a80e46,United States,False,
a4f5f0,United States,False,
781579,China,False,
aa25a6,United States,False,
abdcb7,United States,False,
aba95e,United States,False,
ac6645,United States,False,
ac5314,United States,False,
ac5312,United States,False,
ab465b,United States,False,
395d67,France,True,
ac0ff9,United States,False,
acc95c,United States,False,
a9704d,United States,False,
ab2018,United States,False,
a98399,United States,False,
ac5326,United States,False,
a9838a,United States,False,
a4f5a0,United States,False,
a3e8dc,United States,True,
a06db4,United States,False,
3c70b8,Germany,False,
ab201a,United States,False,
a01412,United States,False,
ac6668,United States,False,
acb636,United States,False,
aca31c,United States,False,
a768c2,United States,False,
a3e8eb,United States,False,
a9702c,United States,False,
a7b8a1,United States,False,
abdcda,United States,False,
ab3369,United States,False,
34134d,Spain,False,
400143,United Kingdom,False,
3c1c82,Germany,False,
3c70c7,Germany,False,
a372f9,United States,False,
adc319,United States,False,
a1cb93,United States,False,
34134e,Spain,False,
a2a2df,United States,False,
ac5349,United States,False,
ae4fee,United States,False,
ae4fef,United States,False,
3c70aa,Germany,False,
a3c2a9,United States,False,
ad1cd0,United States,False,
ae0978,United States,False,
a14706,United States,False,
ad1cde,United States,False,
a9e67b,United States,False,
a98386,United States,False,
ac5356,United States,False,
aa0077,United States,False,
a42b54,United States,False,
3cd3c6,Germany,True,
a43e83,United States,False,
add61d,United States,False,
a55e4d,United States,False,
a55e4e,United States,False,
a0275c,United States,False,
a05ab3,United States,False,
4ba9ef,Turkey,True,
a862f2,United States,False,
4984a5,Czech Republic,False,
4ba9ea,Turkey,False,
a9e5e4,United States,False,
a66b8e,United States,True,
a7a5fa,United States,False,
a17aa8,United States,False,
4ba9fa,Turkey,False,
a00121,United States,False,
a742ec,United States,False,
acff8f,United States,False,
abcc98,United States,False,
4481d9,Belgium,True,
a982b1,United States,False,
4ba9cf,Turkey,False,
4ba9ce,Turkey,False,
44d1a7,Belgium,False,
4ba9cb,Turkey,False,
89916b,Taiwan,False,
008b25,South Africa,False,
a9e5c0,United States,False,
a982ab,United States,False,
71c012,Republic of Korea,False,
a9e5ac,United States,True,
4ba9e8,Turkey,False,
4ba9e7,Turkey,False,
a51727,United States,False,
71c017,Republic of Korea,False,
4ba9e4,Turkey,False,
44d1b3,Belgium,False,
4ba9e5,Turkey,False,
a862fb,United States,False,
71c010,Republic of Korea,True,
71c011,Republic of Korea,False,
a8b2b0,United States,False,
845f9f,Japan,False,
502d24,Latvia,False,
a982c2,United States,False,
502d23,Latvia,False,
a2eb9e,United States,False,
a9e5d0,United States,False,
502d0c,Latvia,False,
502d0f,Latvia,False,
4ba9da,Turkey,False,
71c003,Republic of Korea,False,
4ba9f9,Turkey,False,
adb0b4,United States,False,
a6bb98,United States,False,
502d29,Latvia,False,
44d1c2,Belgium,False,
a0013c,United States,False,
a2676f,United States,False,
502d3f,Latvia,False,
406fdb,United Kingdom,False,
a1211d,United States,False,
406fda,United Kingdom,False,
a05aea,United States,False,
a2a429,United States,False,
4481a0,Belgium,True,
a55e9f,United States,True,
a2a426,United States,False,
a36105,United States,False,
502d59,Latvia,False,
502d58,Latvia,False,
47a7a8,Norway,False,
502d43,Latvia,False,
a9e5b3,United States,False,
a982a9,United States,False,
a1479d,United States,False,
a05afb,United States,False,
a80e54,United States,False,
a13470,United States,False,
406fd8,United Kingdom,False,
44d1a1,Belgium,False,
502d47,Latvia,False,
a31dd2,United States,False,
a0144e,United States,False,
49d2a8,Czech Republic,False,
89912c,Taiwan,False,
a6ce7d,United States,False,
a43da3,United States,False,
add804,United States,False,
4481bf,Belgium,True,
a29aa5,United States,False,
acb821,United States,False,
402956,United Kingdom,False,
a9c097,United States,False,
0d0771,Mexico,False,
aa13cd,United States,False,
a6ce99,United States,False,
acb824,United States,False,
a06dfd,United States,False,
a7a5e9,United States,False,
49d2b7,Czech Republic,False,
a3871e,United States,False,
402948,United Kingdom,False,
502d5f,Latvia,False,
502d5a,Latvia,False,
4481b0,Belgium,True,
502d5c,Latvia,False,
ab485e,United States,False,
502d5b,Latvia,False,
a3b124,United States,False,
8990a2,Taiwan,True,
8990a4,Taiwan,False,
aaac21,United States,False,
a54aae,United States,False,
a1216f,United States,False,
ac66aa,United States,False,
c0540c,Canada,False,
aba9e7,United States,False,
ab7c2b,United States,True,
a12171,United States,False,
ac9c12,United States,False,
a29aff,United States,False,
71c071,Republic of Korea,False,
a4943f,United States,False,
a4943e,United States,False,
71c077,Republic of Korea,False,
a99726,United States,False,
c05403,Canada,False,
a36130,United States,False,
3cc006,Germany,False,
3cc005,Germany,False,
a039b2,United States,False,
aa5bc4,United States,True,
a42ac1,United States,False,
abdf3f,United States,False,
7814e7,China,False,
a3612a,United States,False,
a3d78d,United States,False,
71c067,Republic of Korea,False,
ac79ea,United States,False,
a54aca,United States,False,
a1caf4,United States,False,
a2fdea,United States,False,
a12186,United States,False,
ac53a0,United States,False,
c06738,Canada,False,
a98408,United States,False,
39aded,France,False,
c06767,Canada,False,
7814de,China,False,
a66ac3,United States,False,
a3610f,United States,False,
7801c9,China,False,
a80daf,United States,False,
aaac4a,United States,False,
a26793,United States,False,
3ce690,Germany,True,
ade9c0,United States,False,
a99712,United States,False,
7801d4,China,True,
ad0c1b,United States,False,
71c081,Republic of Korea,False,
c06758,Canada,False,
a5adf1,United States,False,
49d2ee,Czech Republic,False,
3d0643,Germany,False,
a75710,United States,False,
c06706,Canada,False,
a42afe,United States,False,
c06709,Canada,True,
3ce629,Germany,False,
ad99fc,United States,False,
48c873,Poland,False,
a7db91,United States,False,
a06f53,United States,False,
c06723,Canada,False,
a91b85,United States,False,
ad0c65,United States,False,
a3615f,United States,True,
a50432,United States,False,
ad60b7,United States,False,
c0671b,Canada,False,
71c051,Republic of Korea,False,
c06724,Canada,True,
a3b110,United States,False,
ac40d8,United States,True,
04008b,Ethiopia,False,
48520b,Kingdom of the Netherlands,False,
48520a,Kingdom of the Netherlands,False,
ad1f8c,United States,False,
48520d,Kingdom of the Netherlands,False,
48520c,Kingdom of the Netherlands,False,
a8c796,United States,False,
485209,Kingdom of the Netherlands,False,
a05c49,United States,False,
a133b0,United States,False,
a91af0,United States,False,
a1df46,United States,False,
ac5488,United States,False,
adc43a,United States,False,
ad0ae7,United States,False,
a06f83,United States,False,
a8b476,United States,False,
a8b479,United States,False,
a05c59,United States,True,
a74492,United States,False,
06a2e2,Qatar,False,
06a2e3,Qatar,False,
06a2e1,Qatar,False,
503fc4,Lithuania,True,
06a2df,Qatar,False,
a3d6a6,United States,False,
ad7471,United States,False,
a5f176,United States,False,
486516,Kingdom of the Netherlands,False,
06a2f9,Qatar,False,
06a2f6,Qatar,False,
a06f4d,United States,False,
502cc6,Latvia,False,
c1e8ef,Canada,True,
a98455,United States,False,
06a2ec,Qatar,False,
a026e1,United States,False,
06a2ea,Qatar,False,
3cc09c,Germany,False,
ac79a3,United States,False,
a279c6,United States,False,
a7449f,United States,False,
a55f31,United States,False,
a06f5a,United States,False,
a3e9f3,United States,False,
a8b44e,United States,False,
a8a11d,United States,False,
7815a1,China,False,
49d414,Czech Republic,False,
3b75f6,France,False,
3b75f8,France,False,
502ccd,Latvia,False,
502ccf,Latvia,False,
502cce,Latvia,False,
c065df,Canada,False,
a2a3b6,United States,False,
a8b426,United States,False,
a2a3b5,United States,False,
a373b7,United States,False,
502ce6,Latvia,False,
502ce5,Latvia,False,
502ce8,Latvia,False,
502ce7,Latvia,True,
a373c2,United States,False,
502ce3,Latvia,False,
a18f8e,United States,False,
a43f51,United States,True,
49d421,Czech Republic,False,
49d423,Czech Republic,False,
a8c763,United States,False,
a9975d,United States,False,
a5048d,United States,False,
49d41e,Czech Republic,True,
a6bab2,United States,False,
0d05c3,Mexico,False,
a4e491,United States,False,
a43f3c,United States,False,
a6246e,United States,False,
502cd0,Latvia,False,
ab59e1,United States,False,
a3b186,United States,False,
a9d413,United States,False,
a120ba,United States,False,
4ca448,Ireland,False,
c1e8f1,Canada,True,
39ae32,France,False,
a1cc1f,United States,False,
a86467,United States,False,
c052ca,Canada,False,
a120a1,United States,False,
abdf0b,United States,False,
acc9b2,United States,True,
49d449,Czech Republic,False,
c052e0,Canada,False,
ab59ed,United States,False,
7815ca,China,False,
4ca41e,Ireland,False,
aaac13,United States,False,
c052d7,Canada,False,
a8643c,United States,False,
aabf50,United States,False,
7815e2,China,False,
c052d5,Canada,False,
a7ede5,United States,True,
4ca421,Ireland,False,
4ca420,Ireland,False,
a29c36,United States,False,
aaac0c,United States,False,
a373ea,United States,False,
3cd2d3,Germany,False,
a7ef30,United States,False,
49d44f,Czech Republic,False,
899119,Taiwan,False,
add702,United States,False,
a3b0b4,United States,False,
899122,Taiwan,False,
c078e2,Canada,False,
899124,Taiwan,False,
ab474e,United States,False,
a54c60,United States,False,
ab7aa2,United States,False,
c078cf,Canada,False,
39ae6c,France,False,
502d88,Latvia,False,
502d89,Latvia,False,
a67f81,United States,False,
a14802,United States,False,
781672,China,False,
a43f7d,United States,False,
ac6744,United States,False,
a8fc06,United States,False,
aa39fd,United States,False,
a2b6ff,United States,False,
899139,Taiwan,True,
a240dc,United States,False,
899133,Taiwan,False,
383e7a,France,True,
502d7b,Latvia,False,
899134,Taiwan,False,
a43f83,United States,False,
a120fe,United States,False,
49d474,Czech Republic,False,
ac541b,United States,False,
a43f6c,United States,False,
a78c43,United States,True,
ac5431,United States,False,
49d46c,Czech Republic,False,
a4f6fe,United States,False,
a373e5,United States,False,
3f7b3c,Germany,True,
ad1db8,United States,False,
a863a4,United States,False,
899105,Taiwan,False,
400215,United Kingdom,False,
a0ac83,United States,False,
ad1db5,United States,True,
49c153,Czech Republic,False,
ab2121,United States,True,
aa26c1,United States,True,
aaaaaa,United States,False,
ac5442,United States,False,
a120f6,United States,False,
aaaaae,United States,False,
a0ac92,United States,False,
502d9f,Latvia,False,
a9c182,United States,False,
78168c,China,False,
a6bc31,United States,True,
aabdf8,United States,False,
a30c4b,United States,False,
aa26b3,United States,False,
adc414,United States,False,
ad8766,United States,False,
ad8769,United States,False,
49d48f,Czech Republic,False,
4ba9c9,Turkey,False,
a9c151,United States,False,
c0407b,Canada,False,
ad1dd4,United States,False,
a18ea3,United States,False,
ab7ae4,United States,False,
3b75fe,France,False,
3b75fb,France,False,
3b75fa,France,False,
a67f2d,United States,False,
3b75fc,France,False,
a636aa,United States,False,
ab213e,United States,False,
a67f38,United States,False,
ac9abc,United States,False,
46bc52,Greece,False,
46bc53,Greece,False,
06a2b3,Qatar,False,
acfdf4,United States,True,
06a2b4,Qatar,False,
06a2b1,Qatar,False,
e499f4,Brazil,False,
a889be,United States,False,
46bc4c,Greece,True,
a4f6bb,United States,False,
ab214d,United States,False,
a360f6,United States,False,
c078c2,Canada,False,
4ba9a9,Turkey,False,
aca453,United States,False,
ac9acc,United States,False,
e486ab,Brazil,False,
ad6116,United States,False,
a80f15,United States,False,
06a2c6,Qatar,False,
a769d9,United States,False,
7bc008,China,False,
ad876e,United States,False,
c078b1,Canada,False,
a01510,United States,False,
46bc51,Greece,False,
a1cc9a,United States,False,
a55f6f,United States,True,
a55b7a,United States,True,
a1a709,United States,False,
a93e68,United States,False,
a512ff,United States,False,
e48799,Brazil,False,
4b8e45,Turkey,False,
ad1c67,United States,False,
a6cb48,United States,False,
a765ec,United States,False,
a7eb0c,United States,False,
ae06e1,United States,False,
abef98,United States,False,
a80b37,United States,False,
a67b94,United States,False,
a43b85,United States,False,
c06486,Canada,False,
aa10ba,United States,False,
3b7530,France,False,
ac50d1,United States,False,
3b752b,France,False,
3b752a,France,False,
ad70ba,United States,False,
3b752d,France,False,
3b752c,France,False,
405a76,United Kingdom,False,
a8e8dd,United States,False,
abdc91,United States,False,
abdc92,United States,False,
0b413d,Guatemala,False,
ae3c3c,United States,False,
406d8e,United Kingdom,False,
0d09a5,Mexico,False,
a8d5c7,United States,False,
a885f4,United States,False,
406d90,United Kingdom,False,
4ba8d5,Turkey,False,
a7eb2f,United States,False,
a0376e,United States,False,
a81e38,United States,True,
407fc7,United Kingdom,False,
a7fe27,United States,False,
407faf,United Kingdom,False,
a3971d,United States,False,
a1edb9,United States,False,
c0774f,Canada,False,
a1574e,United States,True,
407fae,United Kingdom,False,
a55b50,United States,False,
407fac,United Kingdom,False,
a06aba,United States,False,
a3e5fa,United States,False,
ac50fa,United States,False,
a27743,United States,True,
a1442f,United States,False,
064340,Nigeria,False,
a68e64,United States,False,
a39723,United States,False,
a765e3,United States,False,
008e2f,South Africa,False,
a67b3d,United States,False,
48c583,Poland,False,
a03765,United States,False,
78175d,China,False,
3f8c6c,Germany,False,
c0776a,Canada,False,
c00dea,Canada,True,
a9d062,United States,False,
a07dcd,United States,False,
a885ad,United States,False,
c00dce,Canada,False,
a07de2,United States,False,
a01112,United States,False,
a0cdff,United States,False,
ac0f26,United States,False,
39bdac,France,False,
a51425,United States,False,
a0baca,United States,False,
39bdae,France,True,
a2645d,United States,False,
a3e764,United States,False,
8991d9,Taiwan,False,
406d2d,United Kingdom,False,
aa7ec3,United States,False,
a1314e,United States,False,
406d34,United Kingdom,False,
4b32fd,Switzerland,False,
aa3840,United States,False,
a38439,United States,False,
3e1214,Germany,False,
abef16,United States,True,
39bda2,France,False,
ac76b2,United States,True,
a0cdf3,United States,False,
adc199,United States,False,
49d1c6,Czech Republic,False,
a44db3,United States,False,
aabc11,United States,False,
a8c2ea,United States,False,
ab9f54,United States,False,
a56dcf,United States,False,
39bda0,France,False,
4ca2c1,Ireland,False,
406d27,United Kingdom,False,
4ca2c0,Ireland,False,
4ca2ad,Ireland,False,
a19df5,United States,False,
aa3839,United States,False,
abb9df,United States,False,
4ca2ca,Ireland,False,
a20df9,United States,False,
ab9f4f,United States,False,
ac89f7,United States,False,
a68dd5,United States,False,
4ca2d5,Ireland,False,
abef2f,United States,False,
39bdb0,France,False,
a19dff,United States,False,
a26435,United States,False,
a4071d,United States,False,
39bda9,France,False,
adc180,United States,True,
a50126,United States,False,
a15795,United States,False,
3c8207,Germany,True,
ad1c11,United States,False,
405a4a,United Kingdom,False,
49d1e5,Czech Republic,False,
406d7b,United Kingdom,False,
ab43c6,United States,False,
a049aa,United States,False,
ac0f4d,United States,False,
a40797,United States,False,
406d77,United Kingdom,False,
a52723,United States,False,
405a46,United Kingdom,False,
3d5ec6,Germany,False,
acfc00,United States,False,
ae4f25,United States,False,
a7eb4b,United States,False,
e48736,Brazil,False,
a992c9,United States,False,
c1e5dc,Canada,True,
a6cb9e,United States,True,
a2fad1,United States,False,
a8d5db,United States,False,
ad83b7,United States,False,
3e2535,Germany,False,
a4076a,United States,False,
406d4c,United Kingdom,False,
a6cb9b,United States,False,
47a518,Norway,False,
a3711a,United States,False,
3e2525,Germany,False,
a1a78b,United States,False,
a56db1,United States,False,
abef79,United States,False,
c1e5f7,Canada,True,
a9942e,United States,False,
a2519f,United States,False,
a07f46,United States,False,
4ba954,Turkey,False,
c1e5ba,Canada,True,
ac7794,United States,False,
a6cad3,United States,False,
a19f29,United States,False,
c1e5ad,Canada,True,
a67af1,United States,False,
503eb3,Lithuania,False,
a79adb,United States,False,
4ba94f,Turkey,False,
a7b779,United States,False,
4ba94b,Turkey,False,
008df8,South Africa,True,
4ba94e,Turkey,False,
4ba94d,Turkey,False,
a036d0,United States,False,
4ba94a,Turkey,False,
a289d1,United States,False,
a1b9c5,United States,False,
c1e5d7,Canada,True,
a67afa,United States,False,
3cd28f,Germany,False,
c00e6c,Canada,False,
a023a5,United States,False,
a88774,United States,False,
a20f1a,United States,False,
4b3305,Switzerland,False,
a0bc06,United States,False,
a049fd,United States,False,
4b3301,Switzerland,False,
008de8,South Africa,False,
86eea0,Japan,False,
008de5,South Africa,False,
a07f60,United States,False,
4ba95a,Turkey,False,
a289a6,United States,False,
a50193,United States,False,
a4e181,United States,False,
ad2dff,United States,False,
ad978e,United States,False,
acb468,United States,False,
acc799,United States,False,
4ba92f,Turkey,False,
503eaa,Lithuania,True,
add436,United States,False,
4ba946,Turkey,False,
008dee,South Africa,False,
008deb,South Africa,False,
008dea,South Africa,False,
a7fdf6,United States,False,
acb46d,United States,False,
aa3781,United States,False,
8990e0,Taiwan,False,
a5277d,United States,False,
a76761,United States,False,
aa3776,United States,False,
acfaf9,United States,False,
3542c3,Spain,False,
a99408,United States,False,
a5012d,United States,False,
a2d9d5,United States,False,
a44f0d,United States,False,
8990f3,Taiwan,False,
a81db1,United States,False,
4ca31e,Ireland,False,
a1b9f6,United States,False,
503ee7,Lithuania,True,
a289ee,United States,False,
3ce594,Germany,False,
8990ef,Taiwan,False,
44083f,Austria,True,
8990ee,Taiwan,False,
a55ada,United States,False,
8990ea,Taiwan,False,
a55ae8,United States,False,
503eff,Lithuania,True,
c075cd,Canada,False,
c088fb,Canada,False,
aa7dd6,United States,False,
3e259e,Germany,False,
a1ef1d,United States,False,
a1b9ce,United States,False,
a8741c,United States,False,
44086e,Austria,False,
a32f1b,United States,False,
a3c163,United States,True,
a32f17,United States,True,
503eec,Lithuania,True,
a036f9,United States,False,
008dac,South Africa,False,
a3c15d,United States,False,
7803bf,China,False,
acb496,United States,False,
a7fdb3,United States,False,
4ca301,Ireland,False,
a2a18a,United States,False,
4ca304,Ireland,False,
a5aad1,United States,False,
ab5724,United States,False,
c05099,Canada,False,
c05095,Canada,True,
a779d5,United States,False,
a3d3b3,United States,False,
a1dc68,United States,False,
a1ef8f,United States,False,
e498a9,Brazil,False,
c0508e,Canada,False,
780460,China,False,
781795,China,False,
a406cf,United States,False,
a4f3a8,United States,False,
a7419f,United States,False,
a5ac14,United States,False,
aa7f2b,United States,False,
aa7f2a,United States,False,
c05086,Canada,False,
0d08e6,Mexico,False,
a383c1,United States,False,
a1ef7d,United States,False,
a67c11,United States,False,
49d357,Czech Republic,False,
ad9712,United States,False,
aa7f27,United States,False,
aa7f25,United States,False,
aa7f24,United States,False,
a2b3a2,United States,True,
c00e25,Canada,False,
c00e24,Canada,False,
acc712,United States,False,
a779eb,United States,False,
a81f1f,United States,False,
acc710,United States,False,
a5bf3f,United States,False,
4ca335,Ireland,False,
49d369,Czech Republic,True,
