icao24,origin_country,velocity,geo_altitude
152042,Russian Federation,False,
a66a84,United States,False,
aa5b9f,United States,False,
a0cfbd,United States,False,
ac52ee,United States,False,
a621f8,United States,False,
ab7b8c,United States,False,
c0669e,Canada,False,
899088,Taiwan,False,
899087,Taiwan,False,
899081,Taiwan,False,
a7da2a,United States,False,
ade8ff,United States,True,
a66a94,United States,True,
89907c,Taiwan,False,
89907e,Taiwan,False,
ac52ff,United States,False,
a2c90d,United States,False,
89907a,Taiwan,False,
a32fa7,United States,False,
e4a002,Brazil,False,
acfe9d,United States,False,
a51601,United States,True,
c1e977,Canada,True,
c0405a,Canada,False,
3b776e,France,True,
3b776a,France,False,
4b34f0,Switzerland,False,
89905e,Taiwan,False,
89905a,Taiwan,False,
392921,France,False,
aceb76,United States,False,
a27929,United States,False,
899070,Taiwan,True,
c1e97a,Canada,True,
a38641,United States,False,
c07996,Canada,False,
a1a986,United States,False,
781500,China,False,
4bcd83,Turkey,False,
4bcd82,Turkey,False,
a887da,United States,False,
c07993,Canada,False,
0d085c,Mexico,True,
0d085d,Mexico,False,
899040,Taiwan,False,
c05323,Canada,False,
4ca4ea,Ireland,False,
a3861f,United States,True,
706213,Kuwait,False,
4ca4f8,Ireland,False,
a78a19,United States,False,
78150b,China,False,
a1200d,United States,False,
c0797b,Canada,False,
4ca4f2,Ireland,False,
899058,Taiwan,False,
899051,Taiwan,True,
899054,Taiwan,False,
040154,Ethiopia,True,
78150d,China,False,
aa6e81,United States,False,
a2c93c,United States,False,
3b771c,France,False,
a741c0,United States,False,
49d3c7,Czech Republic,False,
a3993e,United States,False,
a2c93f,United States,True,
70620c,Kuwait,False,
899023,Taiwan,False,
899022,Taiwan,False,
c1e935,Canada,True,
899021,Taiwan,False,
040124,Ethiopia,False,
89901f,Taiwan,False,
498493,Czech Republic,False,
498494,Czech Republic,False,
ac671b,United States,False,
498497,Czech Republic,False,
498496,Czech Republic,False,
89901c,Taiwan,False,
49d3d6,Czech Republic,False,
a02681,United States,False,
780205,China,False,
c1e952,Canada,True,
c0799e,Canada,False,
a0267b,United States,False,
040134,Ethiopia,False,
406f7c,United Kingdom,False,
acfe09,United States,False,
c1e90c,Canada,True,
a38682,United States,False,
a2b66c,United States,False,
c1e90e,Canada,True,
a43ce3,United States,False,
a2fcf2,United States,False,
406f7b,United Kingdom,False,
a7561e,United States,False,
abde0b,United States,False,
406f87,United Kingdom,False,
485171,Kingdom of the Netherlands,False,
e48950,Brazil,False,
a13386,United States,False,
a75634,United States,False,
a2536f,United States,False,
a2536e,United States,False,
aa141e,United States,False,
c06612,Canada,False,
a2c98c,United States,False,
49d3f9,Czech Republic,False,
486491,Kingdom of the Netherlands,False,
a3b00c,United States,False,
486492,Kingdom of the Netherlands,False,
a3e99c,United States,False,
a2c992,United States,True,
a3866a,United States,False,
a2668b,United States,False,
a68ffa,United States,False,
3cc158,Germany,False,
a32ffe,United States,False,
0d083f,Mexico,False,
a1334e,United States,False,
4ca4ef,Ireland,False,
4ca4ee,Ireland,False,
aaab1c,United States,False,
4ca4ed,Ireland,False,
a7a60e,United States,False,
a6231f,United States,False,
a37335,United States,False,
49d3fe,Czech Republic,False,
c07966,Canada,False,
a63673,United States,False,
15069e,Russian Federation,False,
a3b02e,United States,False,
ac65bb,United States,False,
498446,Czech Republic,True,
43e9d3,United Kingdom,False,
0d0866,Mexico,False,
498449,Czech Republic,False,
a36067,United States,False,
3f8da9,Germany,False,
a2a395,United States,False,
aceb16,United States,False,
7813f9,China,False,
a49378,United States,False,
a06e0b,United States,False,
a12096,United States,False,
c07915,Canada,True,
a76909,United States,False,
448176,Belgium,True,
acb5ac,United States,False,
ac65dc,United States,False,
a24082,United States,False,
7813fa,China,False,
a6492f,United States,True,
44815e,Belgium,True,
a2a36a,United States,False,
0d0804,Mexico,False,
44d145,Belgium,False,
aa2701,United States,False,
7800e4,China,False,
44818d,Belgium,True,
4409c0,Austria,False,
a56fe1,United States,False,
89909f,Taiwan,False,
a91a77,United States,False,
3c1aeb,Germany,False,
89909d,Taiwan,False,
4409a8,Austria,False,
0d080e,Mexico,False,
a3e97f,United States,False,
ac52e2,United States,True,
e48987,Brazil,False,
a9966f,United States,False,
add667,United States,False,
a86365,United States,False,
448145,Belgium,False,
463777,Finland,False,
c1e7ef,Canada,True,
49d508,Czech Republic,False,
a31e0c,United States,False,
47a743,Norway,False,
ad1cf5,United States,False,
acb65e,United States,False,
a7302f,United States,False,
a06e68,United States,False,
a528a5,United States,False,
a05b39,United States,False,
502da9,Latvia,True,
aa1396,United States,False,
aa0058,United States,False,
502db2,Latvia,True,
a9e668,United States,False,
a17b16,United States,False,
c051d0,Canada,False,
a06e71,United States,False,
ac669c,United States,False,
c1e7e7,Canada,True,
448163,Belgium,True,
448161,Belgium,True,
49d529,Czech Republic,False,
a158c9,United States,False,
ac537f,United States,False,
adb014,United States,False,
502dbc,Latvia,False,
50840a,Ukraine,False,
a0be20,United States,False,
a8d990,United States,True,
c051da,Canada,False,
a3e8d2,United States,False,
a025bc,United States,False,
add65b,United States,False,
ad6040,United States,True,
ac538f,United States,True,
406f3b,United Kingdom,False,
8881dd,Viet Nam,True,
c064d8,Canada,True,
3e0178,Germany,False,
a252a7,United States,False,
a1cb0f,United States,False,
a4e35f,United States,False,
a9e61c,United States,False,
a63695,United States,False,
49d53e,Czech Republic,False,
4ca570,Ireland,False,
a0be81,United States,False,
a9e624,United States,False,
c064c1,Canada,False,
394a15,France,False,
0d06da,Mexico,False,
4ca566,Ireland,False,
a2fe32,United States,False,
ac407d,United States,False,
0d06de,Mexico,False,
4ca569,Ireland,False,
aa265e,United States,False,
0d06f6,Mexico,False,
c051c6,Canada,False,
a025ec,United States,False,
aa3994,United States,False,
4ca536,Ireland,False,
a86334,United States,False,
a7ecbd,United States,False,
a1cb05,United States,False,
a4e389,United States,False,
a9e602,United States,False,
a2a2d6,United States,False,
a79e31,United States,False,
a5ae2f,United States,False,
3c70ca,Germany,False,
899000,Taiwan,False,
a2fe86,United States,False,
5082ef,Ukraine,False,
395d6d,France,False,
406de6,United Kingdom,False,
781555,China,False,
781553,China,False,
a9c07c,United States,False,
395d6e,France,False,
781551,China,False,
49c24e,Czech Republic,False,
04022b,Ethiopia,False,
5082f0,Ukraine,False,
a92e28,United States,False,
040235,Ethiopia,False,
78021c,China,False,
899014,Taiwan,False,
a1de8d,United States,False,
ab8cc1,United States,False,
c077cd,Canada,False,
780236,China,True,
394a0d,France,False,
4995ec,Czech Republic,False,
394a0b,France,False,
ac0fdc,United States,False,
4ca56c,Ireland,False,
a05b7e,United States,False,
040204,Ethiopia,False,
ae093c,United States,False,
ae093d,United States,False,
4ca56b,Ireland,False,
4ca56a,Ireland,False,
781578,China,False,
781579,China,False,
760a0c,Pakistan,False,
abdcb7,United States,False,
ac5314,United States,False,
ac6645,United States,False,
78023d,China,False,
ac5312,United States,False,
395d68,France,False,
395d67,France,True,
a2fe3c,United States,False,
48c5d4,Poland,False,
395d69,France,True,
ac0ff9,United States,False,
ad2fd0,United States,False,
a768ee,United States,False,
acc95c,United States,False,
06a3b7,Qatar,False,
a528d6,United States,False,
ac5326,United States,False,
78157c,China,False,
3cd3b7,Germany,False,
a54b09,United States,False,
a3e8dc,United States,False,
a8638a,United States,False,
a06db4,United States,False,
a2a2fc,United States,False,
4aad34,Sweden,False,
a515ad,United States,False,
aca309,United States,False,
760a06,Pakistan,False,
342699,Spain,False,
3cd3a9,Germany,False,
adc313,United States,False,
3c70c1,Germany,False,
a7b8a1,United States,True,
3c70c5,Germany,False,
ae4ff4,United States,False,
3c70c2,Germany,False,
3c1c82,Germany,False,
3c70c8,Germany,True,
3c70c6,Germany,False,
c1e899,Canada,True,
3e5c53,Germany,False,
a2a2df,United States,False,
3c70aa,Germany,False,
a6ce10,United States,False,
c1e88e,Canada,False,
ae0978,United States,False,
a2a2e3,United States,False,
a55e54,United States,False,
a43e7f,United States,False,
3e5c40,Germany,False,
a3c2b2,United States,False,
ad1ce8,United States,False,
a42b54,United States,False,
3cd3c6,Germany,False,
a31e9c,United States,False,
a7db66,United States,False,
a05ab3,United States,False,
4ba9ec,Turkey,False,
a9d2b5,United States,True,
4984a7,Czech Republic,False,
a862e8,United States,False,
502d0a,Latvia,False,
a05aac,United States,False,
add6ed,United States,False,
406fa1,United Kingdom,False,
3d0610,Germany,True,
acff8f,United States,False,
4481d3,Belgium,True,
4481d9,Belgium,True,
a7ee6b,United States,False,
402927,United Kingdom,False,
44d1a6,Belgium,False,
44d1a5,Belgium,False,
4ba9cb,Turkey,False,
a91b44,United States,False,
4ba9ca,Turkey,False,
3d5fd0,Germany,False,
c079a1,Canada,False,
502d2c,Latvia,False,
71c013,Republic of Korea,False,
4ba9e5,Turkey,False,
71c011,Republic of Korea,False,
502d24,Latvia,False,
a5171a,United States,False,
040060,Ethiopia,False,
89917f,Taiwan,False,
502d20,Latvia,False,
71c009,Republic of Korea,False,
a92e87,United States,False,
502d0d,Latvia,False,
502d0c,Latvia,True,
502d0e,Latvia,False,
4ba9f9,Turkey,False,
a9e5bf,United States,False,
71c006,Republic of Korea,False,
adb0b4,United States,False,
502d29,Latvia,False,
a6bb98,United States,False,
44d1c2,Belgium,False,
4ba9f6,Turkey,False,
502d28,Latvia,False,
781623,China,False,
a0013c,United States,False,
a755f2,United States,False,
89914d,Taiwan,False,
a742c2,United States,True,
a7ee53,United States,False,
406ff0,United Kingdom,False,
502d3f,Latvia,False,
406fdb,United Kingdom,False,
ab482b,United States,False,
78161e,China,False,
a2b759,United States,False,
78161c,China,False,
502d43,Latvia,False,
502d45,Latvia,False,
a2a40a,United States,False,
502d3e,Latvia,True,
a2a416,United States,False,
a0144e,United States,False,
a0011d,United States,False,
89912b,Taiwan,False,
a7db41,United States,False,
a05ad4,United States,False,
4481bf,Belgium,True,
ab351a,United States,False,
899144,Taiwan,False,
a9c097,United States,False,
899146,Taiwan,False,
899141,Taiwan,False,
aa00a8,United States,False,
49d2b7,Czech Republic,False,
89913e,Taiwan,False,
a3871e,United States,False,
39ada4,France,False,
502d5e,Latvia,False,
502d5c,Latvia,False,
502d5b,Latvia,True,
a3b124,United States,False,
8990a5,Taiwan,False,
a54ac1,United States,False,
a54aaa,United States,True,
a54aae,United States,True,
ac66aa,United States,False,
71c078,Republic of Korea,False,
c0540c,Canada,False,
aba9e7,United States,False,
71c072,Republic of Korea,True,
a79dc3,United States,False,
a79dc4,United States,False,
71c071,Republic of Korea,True,
71c077,Republic of Korea,False,
a4943e,United States,False,
8990a9,Taiwan,False,
acc9cd,United States,False,
8990b3,Taiwan,True,
a36130,United States,False,
3cc006,Germany,False,
3cd32a,Germany,False,
3cc004,Germany,True,
abdf3f,United States,True,
aaac38,United States,False,
71c069,Republic of Korea,False,
a3612a,United States,False,
a3d78d,United States,False,
a1caf4,United States,False,
ac53a0,United States,False,
71c063,Republic of Korea,False,
a1caf0,United States,False,
7814dc,China,False,
a66ac3,United States,False,
0d071b,Mexico,False,
ad73a0,United States,False,
485272,Kingdom of the Netherlands,True,
aabf80,United States,False,
a2679a,United States,False,
71c098,Republic of Korea,False,
71c099,Republic of Korea,False,
a80daf,United States,False,
a80dc2,United States,False,
aa6ed1,United States,False,
a26793,United States,False,
388161,France,False,
ade9c0,United States,False,
a6377a,United States,False,
71c083,Republic of Korea,False,
71c084,Republic of Korea,True,
a12160,United States,False,
a0017c,United States,False,
3d069e,Germany,False,
ac53d5,United States,False,
7801ca,China,False,
3d0643,Germany,False,
71c034,Republic of Korea,True,
aca3a3,United States,False,
7801dc,China,False,
a0bf26,United States,False,
3dafb2,Germany,False,
3d063d,Germany,False,
a75707,United States,False,
ac53f8,United States,True,
c06723,Canada,False,
a3615f,United States,True,
71c056,Republic of Korea,False,
e48854,Brazil,False,
acb6ec,United States,False,
a2a478,United States,False,
48520c,Kingdom of the Netherlands,False,
71c044,Republic of Korea,False,
0d0703,Mexico,False,
485207,Kingdom of the Netherlands,False,
503fc5,Lithuania,False,
a133b0,United States,False,
485206,Kingdom of the Netherlands,False,
a1a9f4,United States,True,
ac5488,United States,True,
a266bf,United States,False,
503fd0,Lithuania,False,
adc43a,United States,False,
479ee7,Norway,False,
a9c113,United States,False,
a9d44c,United States,False,
06a2e8,Qatar,False,
06a2e4,Qatar,False,
06a2e5,Qatar,False,
06a2e3,Qatar,False,
a146f1,United States,False,
06a2e1,Qatar,False,
a026fc,United States,True,
06a2df,Qatar,False,
ad7471,United States,True,
3532c9,Spain,False,
486516,Kingdom of the Netherlands,False,
a399b9,United States,False,
06a2f4,Qatar,True,
3cf8be,Germany,False,
c1e8fa,Canada,True,
06a2f0,Qatar,False,
a399c0,United States,False,
06a2ed,Qatar,False,
06a2ee,Qatar,False,
06a2eb,Qatar,False,
a026e1,United States,False,
06a2ea,Qatar,False,
4b8df2,Turkey,False,
a399a9,United States,False,
a649c9,United States,True,
a55f31,United States,False,
a06f5a,United States,False,
49d418,Czech Republic,False,
44958b,Belgium,True,
4b8de8,Turkey,False,
3b75f6,France,False,
aa147a,United States,False,
3b75f7,France,False,
49d412,Czech Republic,False,
a06f71,United States,False,
a1df18,United States,False,
502ccf,Latvia,False,
502cce,Latvia,False,
a2a3b5,United States,False,
a0bf8c,United States,False,
a50490,United States,False,
a373b7,United States,True,
502ce6,Latvia,True,
502ce5,Latvia,False,
a99765,United States,False,
a79dfa,United States,False,
c065f5,Canada,False,
502ce3,Latvia,False,
a43f51,United States,False,
49d423,Czech Republic,False,
a000e4,United States,False,
49d41e,Czech Republic,False,
a7576a,United States,False,
a120d0,United States,False,
502cc8,Latvia,False,
a43f3c,United States,False,
aabf24,United States,False,
a92ddf,United States,False,
a373a3,United States,False,
502cd7,Latvia,False,
ab8f36,United States,False,
a7edc3,United States,False,
39ae37,France,False,
a4e47d,United States,False,
00a703,South Africa,False,
a000b8,United States,True,
49d42b,Czech Republic,False,
ac79d8,United States,False,
abdf0b,United States,False,
c1e8aa,Canada,True,
405d11,United Kingdom,False,
c1e8ac,Canada,True,
ab46c0,United States,False,
ab59f4,United States,False,
49d449,Czech Republic,False,
adb182,United States,False,
c052e0,Canada,True,
49d446,Czech Republic,False,
3cc086,Germany,False,
49c111,Czech Republic,False,
c065ef,Canada,False,
aa276a,United States,False,
a399e4,United States,False,
4ca41d,Ireland,False,
a013ee,United States,True,
c1e8bb,Canada,True,
a8643c,United States,False,
a000bf,United States,False,
a133d6,United States,False,
aabf50,United States,False,
a7ede5,United States,False,
502cf1,Latvia,False,
508341,Ukraine,False,
a399de,United States,False,
781666,China,False,
502d95,Latvia,False,
a373ea,United States,False,
c1e8a9,Canada,True,
899119,Taiwan,False,
899118,Taiwan,False,
a876af,United States,False,
899125,Taiwan,False,
78165c,China,False,
a80f2f,United States,False,
899123,Taiwan,False,
502d88,Latvia,True,
c078ba,Canada,False,
a67f81,United States,True,
89911c,Taiwan,False,
89911b,Taiwan,False,
a43f7d,United States,True,
a360b7,United States,False,
899137,Taiwan,False,
ac6744,United States,False,
a8fc06,United States,False,
502d7f,Latvia,False,
a240dc,United States,False,
a8d9e3,United States,False,
899133,Taiwan,True,
899132,Taiwan,False,
502d7b,Latvia,False,
899134,Taiwan,True,
a43f83,United States,False,
899131,Taiwan,False,
ac541b,United States,False,
a54c79,United States,False,
3f7b3c,Germany,False,
899106,Taiwan,False,
a373e2,United States,False,
a7ef3c,United States,False,
781696,China,False,
a66c5d,United States,False,
899108,Taiwan,False,
ac5442,United States,False,
a0ac92,United States,False,
78168f,China,False,
899116,Taiwan,False,
406ecd,United Kingdom,False,
78168c,China,False,
502d9f,Latvia,False,
a769c0,United States,False,
49c171,Czech Republic,False,
a13501,United States,False,
ab4799,United States,False,
7cf357,Australia,True,
ac9ac3,United States,False,
3b75ec,France,False,
a6cf17,United States,False,
4ba9c2,Turkey,False,
4ba9c4,Turkey,False,
add734,United States,False,
a360ea,United States,False,
aa39d0,United States,False,
78037b,China,False,
a769b4,United States,False,
ab213e,United States,False,
a00204,United States,False,
4ba9d3,Turkey,False,
a06eca,United States,False,
4ba9d2,Turkey,False,
a26819,United States,False,
4ba9d4,Turkey,False,
405bfb,United Kingdom,False,
405bfd,United Kingdom,False,
ac9abc,United States,False,
ad8762,United States,False,
46bc54,Greece,False,
46bc53,Greece,False,
06a2b5,Qatar,False,
06a2b3,Qatar,False,
06a2b0,Qatar,False,
4ba9a8,Turkey,False,
46bc4c,Greece,False,
a4f6bb,United States,False,
aca453,United States,False,
46bc4f,Greece,False,
3c82bf,Germany,False,
a756a0,United States,False,
ab2169,United States,True,
ad6116,United States,False,
a7ef08,United States,False,
06a2c6,Qatar,False,
06a2c5,Qatar,False,
ad876e,United States,False,
c078b2,Canada,False,
46bc3a,Greece,False,
4ba9b0,Turkey,False,
46bc51,Greece,True,
39ae97,France,False,
a8d5bd,United States,False,
8511a8,Japan,True,
a67b75,United States,False,
a92b38,United States,False,
a68e8b,United States,False,
abdc56,United States,False,
a512ff,United States,False,
a31b9e,United States,False,
abdc76,United States,False,
4b8e47,Turkey,True,
4b8e46,Turkey,False,
4b8e45,Turkey,False,
c06450,Canada,False,
a6cb48,United States,False,
3b7528,France,False,
abef98,United States,False,
a872d6,United States,False,
4ba8c3,Turkey,False,
ad70ba,United States,False,
a43b79,United States,False,
abdc92,United States,False,
0b413d,Guatemala,False,
acfc56,United States,False,
3b7546,France,False,
406d8e,United Kingdom,False,
0d09a5,Mexico,False,
a885f4,United States,False,
406d92,United Kingdom,False,
a7eb2f,United States,False,
406d90,United Kingdom,False,
406d95,United Kingdom,False,
a2773c,United States,False,
407fc1,United Kingdom,False,
a81e38,United States,False,
407fc7,United Kingdom,False,
a7fe27,United States,True,
407faf,United Kingdom,False,
a68e4c,United States,False,
c0774c,Canada,False,
407fae,United Kingdom,True,
a55b50,United States,False,
407fac,United Kingdom,False,
ad1c7c,United States,False,
a3e5fa,United States,True,
3fef84,Germany,False,
ac50fa,United States,False,
abdc9b,United States,False,
a1442f,United States,False,
a39723,United States,False,
a06acc,United States,False,
aba800,United States,False,
c05114,Canada,False,
a765e3,United States,False,
aa23b3,United States,False,
a885ba,United States,False,
39ab9b,France,False,
a67b3d,United States,False,
48c587,Poland,True,
a27737,United States,False,
a4f2d3,United States,False,
a07de2,United States,False,
48b22b,Poland,False,
4aab4a,Sweden,False,
c07712,Canada,False,
503dff,Lithuania,False,
503dfb,Lithuania,False,
3e120e,Germany,False,
3e120a,Germany,False,
3e120d,Germany,False,
abb9b2,United States,False,
a51425,United States,True,
a0baca,United States,False,
39bdaf,France,True,
8991bd,Taiwan,False,
adc171,United States,False,
a2645d,United States,True,
8991d8,Taiwan,False,
ac76a7,United States,True,
aa7ec2,United States,True,
49d1b3,Czech Republic,False,
a1447f,United States,False,
a1314e,United States,False,
406d34,United Kingdom,False,
7802d4,China,False,
a4f414,United States,False,
7cf3a2,Australia,True,
aa7eab,United States,False,
a38439,United States,False,
abef16,United States,False,
a14487,United States,False,
39bda1,France,False,
c06403,Canada,False,
39bda4,France,False,
adc199,United States,False,
39bda6,France,False,
c07731,Canada,False,
7815fa,China,False,
aabc11,United States,False,
39bda0,France,False,
7802e4,China,False,
406d27,United Kingdom,False,
a31aa6,United States,False,
a14452,United States,False,
aa3839,United States,False,
39bdb2,France,False,
39bdb3,France,False,
8991b7,Taiwan,False,
39bdb5,France,False,
4ca2cb,Ireland,False,
4ca2ca,Ireland,False,
39bdb8,France,False,
4ca2d5,Ireland,False,
a56ddc,United States,True,
a19dff,United States,False,
ac76ae,United States,False,
a51451,United States,False,
a68dbb,United States,False,
8991b9,Taiwan,False,
adc182,United States,False,
4ca2bf,Ireland,False,
a15795,United States,False,
3c8207,Germany,True,
ad1c11,United States,False,
405a4a,United Kingdom,False,
ab43c6,United States,False,
ad2f2d,United States,False,
acc6a2,United States,False,
a31af2,United States,False,
488864,Poland,False,
405a47,United Kingdom,False,
aa3801,United States,False,
405a49,United Kingdom,True,
405a48,United Kingdom,False,
a4077d,United States,False,
47a50d,Norway,False,
acc6d1,United States,False,
a01180,United States,False,
ab9f97,United States,False,
ad83b2,United States,False,
a8d5db,United States,False,
503f06,Lithuania,True,
a0117e,United States,False,
ab30ab,United States,False,
a8d5f5,United States,False,
406d4d,United Kingdom,False,
406d4c,United Kingdom,False,
3e383c,Germany,False,
a1449d,United States,False,
aba6ea,United States,False,
ad2f71,United States,True,
47a518,Norway,False,
0b4116,Guatemala,False,
abef79,United States,False,
a6470a,United States,False,
a9942e,United States,False,
85120e,Japan,False,
a2d9a2,United States,False,
a07f46,United States,False,
a2519f,United States,False,
4ba959,Turkey,False,
4ba954,Turkey,False,
4ba955,Turkey,False,
ab313c,United States,False,
a6cad3,United States,False,
503eb3,Lithuania,False,
a67af1,United States,True,
4ba94f,Turkey,False,
a049ef,United States,False,
a7b779,United States,False,
a67af5,United States,True,
4ba94c,Turkey,False,
4ba94e,Turkey,False,
a6cacb,United States,False,
abedfe,United States,False,
a023a5,United States,False,
4b3302,Switzerland,False,
a20f1a,United States,False,
4b3305,Switzerland,False,
a07f4d,United States,False,
a0bc06,United States,False,
c1e5cd,Canada,True,
a2a177,United States,False,
a049fb,United States,False,
c1e5bf,Canada,True,
4b3300,Switzerland,False,
a1b9b5,United States,False,
a1ef06,United States,False,
7cf498,Australia,True,
c00e9d,Canada,False,
7cf493,Australia,True,
a50192,United States,False,
a4e181,United States,False,
a79afa,United States,False,
acc798,United States,False,
ab3171,United States,False,
e485cd,Brazil,False,
7816b5,China,False,
503eaa,Lithuania,False,
add436,United States,False,
4ba946,Turkey,False,
4ba949,Turkey,False,
4ba945,Turkey,False,
c829c8,New Zealand,False,
ab316e,United States,False,
008deb,South Africa,False,
a98106,United States,False,
a92ab9,United States,False,
a88743,United States,False,
a8d720,United States,False,
8990e8,Taiwan,False,
8990e7,Taiwan,False,
8990e2,Taiwan,False,
8990e1,Taiwan,False,
8990e4,Taiwan,False,
aa7df3,United States,False,
4ba993,Turkey,False,
503ee8,Lithuania,True,
a5277d,United States,False,
8990e0,Taiwan,False,
7816be,China,False,
a50132,United States,False,
8990de,Taiwan,False,
a3d474,United States,False,
4ba99a,Turkey,False,
a19f82,United States,False,
a44f0d,United States,True,
8990f5,Taiwan,False,
8990f4,Taiwan,True,
8990f0,Taiwan,False,
a88737,United States,True,
a143c6,United States,True,
44083b,Austria,True,
8990eb,Taiwan,False,
a55ae8,United States,False,
503eff,Lithuania,True,
8990c9,Taiwan,False,
c075cc,Canada,False,
4ba979,Turkey,False,
8990c0,Taiwan,False,
ac0f03,United States,False,
49d327,Czech Republic,False,
8990bd,Taiwan,False,
49d328,Czech Republic,False,
81a59a,India,True,
8990d8,Taiwan,False,
a023c3,United States,False,
8990d4,Taiwan,True,
7816eb,China,False,
aa7dad,United States,False,
503eeb,Lithuania,True,
a143a3,United States,False,
8990cf,Taiwan,False,
add45d,United States,False,
8990ce,Taiwan,False,
4ca302,Ireland,False,
a79ab8,United States,False,
4ca304,Ireland,False,
4ca303,Ireland,False,
a396eb,United States,False,
aa7f48,United States,False,
aa7f46,United States,False,
a3e6cd,United States,False,
4ca34e,Ireland,False,
c05095,Canada,False,
5080b3,Ukraine,False,
402540,United Kingdom,False,
78044e,China,False,
a2fc44,United States,False,
a6a9bf,United States,False,
a646b3,United States,False,
780465,China,False,
4b204d,Switzerland,True,
a31c45,United States,False,
c05086,Canada,False,
0d08e6,Mexico,False,
a9819b,United States,False,
a899a2,United States,False,
aa7f28,United States,False,
ac771f,United States,True,
aa7f23,United States,False,
c00e25,Canada,False,
a779eb,United States,False,
44082c,Austria,False,
49d369,Czech Republic,False,
49d365,Czech Republic,False,
a526ed,United States,True,
407eb2,United Kingdom,False,
aba735,United States,False,
a9d14e,United States,False,
440827,Austria,False,
440825,Austria,False,
ab5752,United States,False,
a0cf8d,United States,False,
440822,Austria,False,
a1dc31,United States,False,
a31c25,United States,True,
47a3b0,Norway,False,
c00e15,Canada,False,
48e9f6,Poland,False,
a31c1a,United States,False,
48e9f2,Poland,False,
48e9f0,Poland,False,
aa7f08,United States,False,
a250f7,United States,False,
ac0dba,United States,False,
aa7f03,United States,False,
aa7f02,United States,False,
40123f,United Kingdom,False,
c05054,Canada,False,
48e9e6,Poland,True,
480c44,Kingdom of the Netherlands,False,
4b8e04,Turkey,False,
ab9de9,United States,False,
401240,United Kingdom,False,
abedc8,United States,False,
a2a0aa,United States,False,
aa1188,United States,False,
3c2d57,Germany,False,
c0636a,Canada,False,
7cf44a,Australia,True,
ab3126,United States,False,
a779b0,United States,False,
7cf450,Australia,True,
7cf452,Australia,True,
49d38f,Czech Republic,True,
7cf43f,Australia,True,
407eec,United Kingdom,False,
7cf43a,Australia,True,
a383f3,United States,False,
a92ae9,United States,False,
a43c56,United States,False,
a539f5,United States,False,
a396fd,United States,False,
aa115f,United States,False,
7cf441,Australia,True,
a55c13,United States,False,
c05060,Canada,False,
c1e676,Canada,True,
ac6445,United States,False,
a03816,United States,False,
c1e65b,Canada,True,
479c1e,Norway,True,
c06589,Canada,False,
a9f6d4,United States,False,
49d184,Czech Republic,False,
e4999e,Brazil,True,
ad84f6,United States,False,
c1e885,Canada,True,
c0524c,Canada,False,
ade7f4,United States,True,
c1e86b,Canada,True,
aa6d9a,United States,False,
ad0a51,United States,False,
c1e897,Canada,True,
c0523f,Canada,False,
341207,Spain,False,
acb4fd,United States,False,
a620f5,United States,False,
71c251,Republic of Korea,False,
a14502,United States,True,
34250a,Spain,False,
a993ad,United States,False,
71c244,Republic of Korea,False,
a80c74,United States,False,
a43c7a,United States,True,
c1e85b,Canada,True,
503e44,Lithuania,False,
aa11c9,United States,False,
7cf636,Australia,True,
7cf632,Australia,True,
c1e842,Canada,True,
744841,Jordan,False,
a38527,United States,False,
74482b,Jordan,False,
c05219,Canada,False,
3ece6b,Germany,False,
4408df,Austria,False,
a7ec02,United States,False,
c1e844,Canada,True,
c1e846,Canada,True,
c1e845,Canada,True,
4aaa4a,Sweden,False,
503e61,Lithuania,False,
0d099a,Mexico,False,
71c218,Republic of Korea,False,
a1584a,United States,True,
c06558,Canada,False,
a753c1,United States,False,
a15878,United States,False,
744828,Jordan,False,
71c209,Republic of Korea,False,
4408fd,Austria,False,
744826,Jordan,False,
71c208,Republic of Korea,False,
4408fb,Austria,False,
744823,Jordan,False,
a06bd3,United States,False,
744822,Jordan,False,
adc1f0,United States,False,
aba91b,United States,False,
a8e9d7,United States,False,
486397,Kingdom of the Netherlands,False,
c0654b,Canada,False,
78188a,China,False,
aa6d40,United States,False,
a06bcc,United States,False,
4bca66,Turkey,False,
7816fe,China,False,
4bca61,Turkey,False,
a2b560,United States,False,
a43bc6,United States,True,
406e65,United Kingdom,False,
4408c9,Austria,False,
ab44a7,United States,True,
406e69,United Kingdom,False,
7cf4d3,Australia,True,
aa7fe7,United States,False,
503cf5,Lithuania,False,
c00eb0,Canada,False,
a3e882,United States,False,
e49938,Brazil,False,
48c672,Poland,False,
a49206,United States,False,
ab44b5,United States,False,
0d0962,Mexico,False,
abdd00,United States,False,
e49930,Brazil,False,
a64874,United States,False,
a980f6,United States,False,
a3c233,United States,False,
ab44af,United States,False,
a3d568,United States,False,
c0650e,Canada,False,
a52898,United States,True,
a3986a,United States,False,
aba7c9,United States,False,
a0cefa,United States,False,
46104c,Finland,True,
abca00,United States,False,
abdd1c,United States,False,
a67bc8,United States,False,
a25237,United States,False,
ab7a21,United States,False,
ab31a4,United States,False,
aabd52,United States,False,
aba7d9,United States,False,
a14584,United States,False,
ac9a00,United States,False,
a8881e,United States,True,
485009,Kingdom of the Netherlands,False,
406e9f,United Kingdom,False,
4ba916,Turkey,False,
0d0909,Mexico,False,
aabd56,United States,False,
4ba910,Turkey,False,
